sex,race,age,edu,state,total,positive
Male,Black,0-17,HS,KY,3,2
Male,Black,0-17,HS,LA,2,2
Male,Black,0-17,HS,MA,4,3
Male,Black,0-17,HS,MD,2,0
Male,Black,0-17,HS,ME,1,0
Male,Black,0-17,HS,MI,4,2
Male,Black,0-17,HS,MO,2,0
Male,Black,0-17,HS,MS,1,1
Male,Black,0-17,HS,MT,3,3
Male,Black,0-17,HS,NC,3,1
Male,Black,0-17,HS,ND,1,0
Male,Black,0-17,HS,NH,1,0
Male,Black,0-17,HS,NJ,3,2
Male,Black,0-17,HS,NM,2,0
Male,Black,0-17,HS,OH,1,0
Male,Black,0-17,HS,OK,2,1
Male,Black,0-17,HS,OR,3,0
Male,Black,0-17,HS,PA,2,0
Male,Black,0-17,HS,RI,2,0
Male,Black,0-17,HS,SC,1,0
Male,Black,0-17,HS,SD,1,0
Male,Black,0-17,HS,TN,2,1
Male,Black,0-17,HS,TX,1,0
Male,Black,0-17,HS,UT,1,1
Male,Black,0-17,HS,VA,2,1
Male,Black,0-17,HS,VI,2,1
Male,Black,0-17,No HS,CA,1,0
Male,Black,0-17,No HS,CO,4,1
Male,Black,0-17,No HS,CT,3,0
Male,Black,0-17,No HS,DE,2,0
Male,Black,0-17,No HS,GA,2,1
Male,Black,0-17,No HS,GU,1,1
Male,Black,0-17,No HS,HI,1,1
Male,Black,0-17,No HS,IA,1,0
Male,Black,0-17,No HS,IL,1,1
Male,Black,0-17,No HS,IN,1,1
Male,Black,0-17,No HS,KS,1,0
Male,Black,0-17,No HS,LA,3,3
Male,Black,0-17,No HS,MA,2,0
Male,Black,0-17,No HS,MI,2,1
Male,Black,0-17,No HS,MN,4,2
Male,Black,0-17,No HS,MO,4,2
Male,Black,0-17,No HS,MS,1,0
Male,Black,0-17,No HS,MT,2,1
Male,Black,0-17,No HS,NC,4,2
Male,Black,0-17,No HS,ND,2,0
Male,Black,0-17,No HS,NE,2,2
Male,Black,0-17,No HS,NH,2,0
Male,Black,0-17,No HS,NJ,1,1
Male,Black,0-17,No HS,NM,2,0
Male,Black,0-17,No HS,NV,1,1
Male,Black,0-17,No HS,NY,2,2
Male,Black,0-17,No HS,OH,3,2
Male,Black,0-17,No HS,OK,1,1
Male,Black,0-17,No HS,OR,1,1
Male,Black,0-17,No HS,PA,3,2
Male,Black,0-17,No HS,RI,2,2
Male,Black,0-17,No HS,SC,1,1
Male,Black,0-17,No HS,SD,1,0
Male,Black,0-17,No HS,TN,2,1
Male,Black,0-17,No HS,VA,4,3
Male,Black,0-17,No HS,VI,2,2
Male,Black,0-17,Post-Grad,CA,3,3
Male,Black,0-17,Post-Grad,CO,1,0
Male,Black,0-17,Post-Grad,CT,1,1
Male,Black,0-17,Post-Grad,DC,2,1
Male,Black,0-17,Post-Grad,DE,2,2
Male,Black,0-17,Post-Grad,FL,1,1
Male,Black,0-17,Post-Grad,GA,2,2
Male,Black,0-17,Post-Grad,GU,4,3
Male,Black,0-17,Post-Grad,IL,1,0
Male,Black,0-17,Post-Grad,KS,1,0
Male,Black,0-17,Post-Grad,KY,1,1
Male,Black,0-17,Post-Grad,ME,4,2
Male,Black,0-17,Post-Grad,MN,1,1
Male,Black,0-17,Post-Grad,MO,1,1
Male,Black,0-17,Post-Grad,MS,1,0
Male,Black,0-17,Post-Grad,MT,2,1
Male,Black,0-17,Post-Grad,NC,1,1
Male,Black,0-17,Post-Grad,NH,3,2
Male,Black,0-17,Post-Grad,NJ,2,2
Male,Black,0-17,Post-Grad,NM,2,1
Male,Black,0-17,Post-Grad,NV,4,3
Male,Black,0-17,Post-Grad,NY,3,3
Male,Black,0-17,Post-Grad,OH,4,3
Male,Black,0-17,Post-Grad,OK,2,2
Male,Black,0-17,Post-Grad,OR,1,1
Male,Black,0-17,Post-Grad,PA,1,1
Male,Black,0-17,Post-Grad,PR,2,1
Male,Black,0-17,Post-Grad,RI,2,2
Male,Black,0-17,Post-Grad,SC,3,1
Male,Black,0-17,Post-Grad,SD,1,1
Male,Black,0-17,Post-Grad,TN,1,1
Male,Black,0-17,Post-Grad,TX,1,1
Male,Black,0-17,Post-Grad,VA,2,2
Male,Black,0-17,Post-Grad,VI,2,1
Male,Black,0-17,Some College,CA,1,0
Male,Black,0-17,Some College,CO,1,0
Male,Black,0-17,Some College,CT,2,1
Male,Black,0-17,Some College,DC,1,0
Male,Black,0-17,Some College,DE,1,0
Male,Black,0-17,Some College,GU,1,1
Male,Black,0-17,Some College,IA,1,1
Male,Black,0-17,Some College,ID,3,1
Male,Black,0-17,Some College,IL,1,0
Male,Black,0-17,Some College,IN,1,0
Male,Black,0-17,Some College,KS,3,1
Male,Black,0-17,Some College,KY,1,1
Male,Black,0-17,Some College,LA,3,3
Male,Black,0-17,Some College,MD,1,0
Male,Black,0-17,Some College,ME,1,1
Male,Black,0-17,Some College,MI,1,1
Male,Black,0-17,Some College,MN,2,2
Male,Black,0-17,Some College,MO,2,1
Male,Black,0-17,Some College,MT,2,0
Male,Black,0-17,Some College,NC,1,1
Male,Black,0-17,Some College,ND,1,0
Male,Black,0-17,Some College,NE,1,0
Male,Black,0-17,Some College,NH,3,3
Male,Black,0-17,Some College,NJ,4,2
Male,Black,0-17,Some College,NM,2,1
Male,Black,0-17,Some College,OH,1,1
Male,Black,0-17,Some College,OK,1,0
Male,Black,0-17,Some College,OR,1,1
Male,Black,0-17,Some College,PA,2,2
Male,Black,0-17,Some College,PR,4,2
Male,Black,0-17,Some College,SC,1,1
Male,Black,0-17,Some College,SD,1,0
Male,Black,0-17,Some College,TN,3,2
Male,Black,0-17,Some College,TX,1,1
Male,Black,0-17,Some College,VA,2,1
Male,Black,0-17,Some College,VI,2,2
Male,Black,18-34,4-Year College,CA,2,0
Male,Black,18-34,4-Year College,CO,2,0
Male,Black,18-34,4-Year College,CT,2,1
Male,Black,18-34,4-Year College,DC,1,0
Male,Black,18-34,4-Year College,DE,1,0
Male,Black,18-34,4-Year College,FL,3,3
Male,Black,18-34,4-Year College,GA,6,4
Male,Black,18-34,4-Year College,GU,4,2
Male,Black,18-34,4-Year College,IA,1,0
Male,Black,18-34,4-Year College,ID,1,0
Male,Black,18-34,4-Year College,IL,3,2
Male,Black,18-34,4-Year College,IN,1,0
Male,Black,18-34,4-Year College,KS,2,0
Male,Black,18-34,4-Year College,KY,4,2
Male,Black,18-34,4-Year College,LA,2,1
Male,Black,18-34,4-Year College,MA,2,1
Male,Black,18-34,4-Year College,MD,1,0
Male,Black,18-34,4-Year College,MN,2,1
Male,Black,18-34,4-Year College,MS,1,1
Male,Black,18-34,4-Year College,ND,1,0
Male,Black,18-34,4-Year College,NH,2,0
Male,Black,18-34,4-Year College,NJ,2,0
Male,Black,18-34,4-Year College,NM,2,0
Male,Black,18-34,4-Year College,NV,1,1
Male,Black,18-34,4-Year College,NY,2,2
Male,Black,18-34,4-Year College,OH,1,0
Male,Black,18-34,4-Year College,OK,1,1
Male,Black,18-34,4-Year College,OR,1,0
Male,Black,18-34,4-Year College,PR,3,0
Male,Black,18-34,4-Year College,RI,2,2
Male,Black,18-34,4-Year College,SC,1,0
Male,Black,18-34,4-Year College,SD,4,3
Male,Black,18-34,4-Year College,TN,1,1
Male,Black,18-34,4-Year College,UT,1,0
Male,Black,18-34,4-Year College,VA,4,1
Male,Black,18-34,4-Year College,VI,1,1
Male,Black,18-34,HS,CA,1,0
Male,Black,18-34,HS,CT,1,1
Male,Black,18-34,HS,DC,3,2
Male,Black,18-34,HS,DE,2,0
Male,Black,18-34,HS,HI,3,2
Male,Black,18-34,HS,IA,1,0
Male,Black,18-34,HS,ID,2,0
Male,Black,18-34,HS,IL,3,1
Male,Black,18-34,HS,IN,1,0
Male,Black,18-34,HS,KY,5,3
Male,Black,18-34,HS,LA,1,1
Male,Black,18-34,HS,MA,1,0
Male,Black,18-34,HS,MD,3,1
Male,Black,18-34,HS,ME,2,1
Male,Black,18-34,HS,MI,3,2
Male,Black,18-34,HS,MO,2,0
Male,Black,18-34,HS,NC,3,2
Male,Black,18-34,HS,ND,1,1
Male,Black,18-34,HS,NH,1,0
Male,Black,18-34,HS,NJ,1,0
Male,Black,18-34,HS,NM,5,2
Male,Black,18-34,HS,NY,1,1
Male,Black,18-34,HS,OH,1,0
Male,Black,18-34,HS,OK,2,0
Male,Black,18-34,HS,OR,3,2
Male,Black,18-34,HS,PA,3,1
Male,Black,18-34,HS,PR,2,0
Male,Black,18-34,HS,RI,2,1
Male,Black,18-34,HS,SC,5,2
Male,Black,18-34,HS,SD,1,0
Male,Black,18-34,HS,VI,1,1
Male,Black,18-34,No HS,CA,2,1
Male,Black,18-34,No HS,CO,1,0
Male,Black,18-34,No HS,CT,1,0
Male,Black,18-34,No HS,DE,3,0
Male,Black,18-34,No HS,FL,1,1
Male,Black,18-34,No HS,GA,2,2
Male,Black,18-34,No HS,GU,2,2
Male,Black,18-34,No HS,IA,3,3
Male,Black,18-34,No HS,ID,1,0
Male,Black,18-34,No HS,IL,1,1
Male,Black,18-34,No HS,IN,1,0
Male,Black,18-34,No HS,KS,1,1
Male,Black,18-34,No HS,LA,1,0
Male,Black,18-34,No HS,MA,4,3
Male,Black,18-34,No HS,MD,3,0
Male,Black,18-34,No HS,MI,2,0
Male,Black,18-34,No HS,MN,1,0
Male,Black,18-34,No HS,MO,1,1
Male,Black,18-34,No HS,MS,2,0
Male,Black,18-34,No HS,MT,3,2
Male,Black,18-34,No HS,NC,4,2
Male,Black,18-34,No HS,ND,3,2
Male,Black,18-34,No HS,NE,1,0
Male,Black,18-34,No HS,NH,1,0
Male,Black,18-34,No HS,NJ,4,3
Male,Black,18-34,No HS,NV,1,1
Male,Black,18-34,No HS,NY,1,1
Male,Black,18-34,No HS,OH,1,1
Male,Black,18-34,No HS,OK,1,0
Male,Black,18-34,No HS,OR,3,2
Male,Black,18-34,No HS,PR,1,0
Male,Black,18-34,No HS,RI,1,1
Male,Black,18-34,No HS,SC,3,2
Male,Black,18-34,No HS,TN,2,1
Male,Black,18-34,No HS,TX,2,1
Male,Black,18-34,No HS,UT,2,0
Male,Black,18-34,No HS,VA,2,1
Male,Black,18-34,No HS,VI,1,0
Male,Black,18-34,Post-Grad,CA,4,0
Male,Black,18-34,Post-Grad,CT,3,1
Male,Black,18-34,Post-Grad,DE,1,1
Male,Black,18-34,Post-Grad,GA,2,2
Male,Black,18-34,Post-Grad,GU,1,1
Male,Black,18-34,Post-Grad,HI,2,2
Male,Black,18-34,Post-Grad,IA,2,2
Male,Black,18-34,Post-Grad,ID,3,1
Male,Black,18-34,Post-Grad,IN,1,0
Male,Black,18-34,Post-Grad,KS,3,2
Male,Black,18-34,Post-Grad,KY,2,0
Male,Black,18-34,Post-Grad,LA,4,3
Male,Black,18-34,Post-Grad,MD,1,1
Male,Black,18-34,Post-Grad,ME,3,1
Male,Black,18-34,Post-Grad,MI,3,1
Male,Black,18-34,Post-Grad,MO,3,3
Male,Black,18-34,Post-Grad,MS,1,1
Male,Black,18-34,Post-Grad,MT,2,1
Male,Black,18-34,Post-Grad,NC,1,1
Male,Black,18-34,Post-Grad,ND,1,0
Male,Black,18-34,Post-Grad,NE,1,0
Male,Black,18-34,Post-Grad,NH,1,0
Male,Black,18-34,Post-Grad,NV,1,0
Male,Black,18-34,Post-Grad,NY,1,1
Male,Black,18-34,Post-Grad,OH,2,1
Male,Black,18-34,Post-Grad,OK,1,1
Male,Black,18-34,Post-Grad,OR,2,2
Male,Black,18-34,Post-Grad,PA,2,2
Male,Black,18-34,Post-Grad,PR,1,0
Male,Black,18-34,Post-Grad,RI,1,1
Male,Black,18-34,Post-Grad,UT,1,0
Male,Black,18-34,Post-Grad,VA,2,1
Male,Black,18-34,Some College,CO,1,0
Male,Black,18-34,Some College,DC,1,1
Male,Black,18-34,Some College,DE,1,1
Male,Black,18-34,Some College,FL,1,0
Male,Black,18-34,Some College,GA,1,1
Male,Black,18-34,Some College,GU,4,2
Male,Black,18-34,Some College,HI,1,1
Male,Black,18-34,Some College,IA,1,1
Male,Black,18-34,Some College,IL,1,1
Male,Black,18-34,Some College,IN,2,1
Male,Black,18-34,Some College,KY,5,3
Male,Black,18-34,Some College,LA,1,0
Male,Black,18-34,Some College,MA,2,2
Male,Black,18-34,Some College,MD,1,1
Male,Black,18-34,Some College,ME,3,3
Male,Black,18-34,Some College,MI,2,2
Male,Black,18-34,Some College,MO,1,1
Male,Black,18-34,Some College,MS,1,1
Male,Black,18-34,Some College,MT,4,3
Male,Black,18-34,Some College,NC,1,0
Male,Black,18-34,Some College,ND,3,1
Male,Black,18-34,Some College,NH,1,1
Male,Black,18-34,Some College,NJ,1,0
Male,Black,18-34,Some College,NM,2,1
Male,Black,18-34,Some College,NV,1,1
Male,Black,18-34,Some College,NY,2,1
Male,Black,18-34,Some College,OH,1,1
Male,Black,18-34,Some College,OK,1,1
Male,Black,18-34,Some College,OR,2,1
Male,Black,18-34,Some College,PA,1,1
Male,Black,18-34,Some College,PR,1,0
Male,Black,18-34,Some College,SC,1,1
Male,Black,18-34,Some College,SD,2,2
Male,Black,18-34,Some College,TN,2,0
Male,Black,18-34,Some College,TX,1,1
Male,Black,18-34,Some College,VA,1,0
Male,Black,18-34,Some College,VI,2,0
Male,Black,35-64,4-Year College,CA,1,1
Male,Black,35-64,4-Year College,CO,2,0
Male,Black,35-64,4-Year College,CT,1,1
Male,Black,35-64,4-Year College,FL,1,0
Male,Black,35-64,4-Year College,GA,2,0
Male,Black,35-64,4-Year College,HI,2,1
Male,Black,35-64,4-Year College,IA,2,1
Male,Black,35-64,4-Year College,ID,2,0
Male,Black,35-64,4-Year College,IN,3,1
Male,Black,35-64,4-Year College,KS,3,1
Male,Black,35-64,4-Year College,KY,2,2
Male,Black,35-64,4-Year College,LA,2,0
Male,Black,35-64,4-Year College,MA,1,0
Male,Black,35-64,4-Year College,MD,2,0
Male,Black,35-64,4-Year College,ME,2,0
Male,Black,35-64,4-Year College,MN,2,1
Male,Black,35-64,4-Year College,MO,2,1
Male,Black,35-64,4-Year College,MS,2,1
Male,Black,35-64,4-Year College,MT,1,0
Male,Black,35-64,4-Year College,NC,2,0
Male,Black,35-64,4-Year College,ND,3,0
Male,Black,35-64,4-Year College,NE,4,2
Male,Black,35-64,4-Year College,NH,3,0
Male,Black,35-64,4-Year College,NJ,1,0
Male,Black,35-64,4-Year College,NM,1,0
Male,Black,35-64,4-Year College,NV,3,1
Male,Black,35-64,4-Year College,NY,1,0
Male,Black,35-64,4-Year College,OH,2,0
Male,Black,35-64,4-Year College,OK,1,1
Male,Black,35-64,4-Year College,PR,2,0
Male,Black,35-64,4-Year College,RI,1,1
Male,Black,35-64,4-Year College,SC,1,0
Male,Black,35-64,4-Year College,SD,5,1
Male,Black,35-64,4-Year College,TX,1,0
Male,Black,35-64,4-Year College,UT,2,2
Male,Black,35-64,4-Year College,VA,1,0
Male,Black,35-64,4-Year College,VI,1,0
Male,Black,35-64,HS,CA,5,1
Male,Black,35-64,HS,DC,2,1
Male,Black,35-64,HS,DE,1,0
Male,Black,35-64,HS,FL,1,1
Male,Black,35-64,HS,GA,1,1
Male,Black,35-64,HS,GU,1,0
Male,Black,35-64,HS,HI,1,1
Male,Black,35-64,HS,IA,1,1
Male,Black,35-64,HS,ID,1,0
Male,Black,35-64,HS,IL,2,2
Male,Black,35-64,HS,IN,3,0
Male,Black,35-64,HS,KS,2,0
Male,Black,35-64,HS,KY,2,2
Male,Black,35-64,HS,MA,1,1
Male,Black,35-64,HS,MD,3,1
Male,Black,35-64,HS,ME,1,1
Male,Black,35-64,HS,MI,2,1
Male,Black,35-64,HS,MN,2,1
Male,Black,35-64,HS,MO,1,0
Male,Black,35-64,HS,MS,2,1
Male,Black,35-64,HS,MT,1,0
Male,Black,35-64,HS,NC,3,2
Male,Black,35-64,HS,NH,1,0
Male,Black,35-64,HS,NM,2,1
Male,Black,35-64,HS,OH,5,1
Male,Black,35-64,HS,OK,2,1
Male,Black,35-64,HS,OR,1,1
Male,Black,35-64,HS,PR,2,1
Male,Black,35-64,HS,SD,1,0
Male,Black,35-64,HS,TN,4,3
Male,Black,35-64,HS,TX,1,1
Male,Black,35-64,HS,VA,2,2
Male,Black,35-64,No HS,CA,2,2
Male,Black,35-64,No HS,CO,4,0
Male,Black,35-64,No HS,CT,2,1
Male,Black,35-64,No HS,DC,1,1
Male,Black,35-64,No HS,DE,2,0
Male,Black,35-64,No HS,FL,2,1
Male,Black,35-64,No HS,GA,4,4
Male,Black,35-64,No HS,HI,2,1
Male,Black,35-64,No HS,IA,2,0
Male,Black,35-64,No HS,ID,2,0
Male,Black,35-64,No HS,IL,1,1
Male,Black,35-64,No HS,IN,1,1
Male,Black,35-64,No HS,KS,1,0
Male,Black,35-64,No HS,KY,2,1
Male,Black,35-64,No HS,LA,1,0
Male,Black,35-64,No HS,MA,2,0
Male,Black,35-64,No HS,ME,1,0
Male,Black,35-64,No HS,MO,3,0
Male,Black,35-64,No HS,MT,1,1
Male,Black,35-64,No HS,NC,3,0
Male,Black,35-64,No HS,ND,2,1
Male,Black,35-64,No HS,NE,2,0
Male,Black,35-64,No HS,NH,2,1
Male,Black,35-64,No HS,NV,3,3
Male,Black,35-64,No HS,NY,4,3
Male,Black,35-64,No HS,OK,1,1
Male,Black,35-64,No HS,OR,2,0
Male,Black,35-64,No HS,PA,1,0
Male,Black,35-64,No HS,PR,1,0
Male,Black,35-64,No HS,RI,2,2
Male,Black,35-64,No HS,SC,2,1
Male,Black,35-64,No HS,SD,3,1
Male,Black,35-64,No HS,TN,3,0
Male,Black,35-64,No HS,UT,2,1
Male,Black,35-64,No HS,VA,2,1
Male,Black,35-64,No HS,VI,1,1
Male,Black,35-64,Post-Grad,CA,2,0
Male,Black,35-64,Post-Grad,CO,2,0
Male,Black,35-64,Post-Grad,CT,3,3
Male,Black,35-64,Post-Grad,FL,2,1
Male,Black,35-64,Post-Grad,GA,5,3
Male,Black,35-64,Post-Grad,GU,3,3
Male,Black,35-64,Post-Grad,HI,1,1
Male,Black,35-64,Post-Grad,IA,3,1
Male,Black,35-64,Post-Grad,ID,4,1
Male,Black,35-64,Post-Grad,IL,1,1
Male,Black,35-64,Post-Grad,IN,1,1
Male,Black,35-64,Post-Grad,KY,1,0
Male,Black,35-64,Post-Grad,LA,2,1
Male,Black,35-64,Post-Grad,MA,2,1
Male,Black,35-64,Post-Grad,MD,1,0
Male,Black,35-64,Post-Grad,ME,1,1
Male,Black,35-64,Post-Grad,MN,4,2
Male,Black,35-64,Post-Grad,MO,1,1
Male,Black,35-64,Post-Grad,MS,3,2
Male,Black,35-64,Post-Grad,MT,3,2
Male,Black,35-64,Post-Grad,NC,2,2
Male,Black,35-64,Post-Grad,ND,2,1
Male,Black,35-64,Post-Grad,NE,1,1
Male,Black,35-64,Post-Grad,NJ,4,0
Male,Black,35-64,Post-Grad,NM,3,1
Male,Black,35-64,Post-Grad,NV,1,1
Male,Black,35-64,Post-Grad,NY,2,2
Male,Black,35-64,Post-Grad,OH,1,1
Male,Black,35-64,Post-Grad,OK,3,2
Male,Black,35-64,Post-Grad,PR,1,1
Male,Black,35-64,Post-Grad,RI,2,1
Male,Black,35-64,Post-Grad,SC,1,1
Male,Black,35-64,Post-Grad,TN,1,1
Male,Black,35-64,Post-Grad,TX,3,2
Male,Black,35-64,Post-Grad,VI,1,1
Male,Black,35-64,Some College,CA,2,1
Male,Black,35-64,Some College,CO,2,2
Male,Black,35-64,Some College,CT,2,1
Male,Black,35-64,Some College,DE,2,1
Male,Black,35-64,Some College,GU,2,2
Male,Black,35-64,Some College,HI,4,3
Male,Black,35-64,Some College,IA,3,2
Male,Black,35-64,Some College,ID,1,0
Male,Black,35-64,Some College,IL,4,2
Male,Black,35-64,Some College,KS,1,0
Male,Black,35-64,Some College,LA,1,0
Male,Black,35-64,Some College,MA,1,0
Male,Black,35-64,Some College,MD,2,1
Male,Black,35-64,Some College,ME,2,1
Male,Black,35-64,Some College,MI,2,1
Male,Black,35-64,Some College,MN,4,3
Male,Black,35-64,Some College,MO,1,1
Male,Black,35-64,Some College,MS,1,1
Male,Black,35-64,Some College,NH,3,1
Male,Black,35-64,Some College,NM,2,1
Male,Black,35-64,Some College,NV,1,1
Male,Black,35-64,Some College,NY,1,0
Male,Black,35-64,Some College,OH,2,1
Male,Black,35-64,Some College,OK,2,0
Male,Black,35-64,Some College,OR,5,2
Male,Black,35-64,Some College,PR,2,2
Male,Black,35-64,Some College,RI,3,3
Male,Black,35-64,Some College,SD,2,1
Male,Black,35-64,Some College,TN,1,1
Male,Black,35-64,Some College,TX,1,1
Male,Black,35-64,Some College,UT,1,0
Male,Black,35-64,Some College,VA,3,0
Male,Black,35-64,Some College,VI,3,3
Male,Black,65-74,4-Year College,CA,1,0
Male,Black,65-74,4-Year College,CO,1,0
Male,Black,65-74,4-Year College,CT,1,0
Male,Black,65-74,4-Year College,DE,1,0
Male,Black,65-74,4-Year College,FL,1,0
Male,Black,65-74,4-Year College,GA,1,1
Male,Black,65-74,4-Year College,GU,3,0
Male,Black,65-74,4-Year College,HI,5,2
Male,Black,65-74,4-Year College,IA,2,2
Male,Black,65-74,4-Year College,ID,1,0
Male,Black,65-74,4-Year College,IL,2,0
Male,Black,65-74,4-Year College,IN,2,0
Male,Black,65-74,4-Year College,KS,4,1
Male,Black,65-74,4-Year College,KY,3,0
Male,Black,65-74,4-Year College,MA,2,0
Male,Black,65-74,4-Year College,MD,2,0
Male,Black,65-74,4-Year College,ME,1,0
Male,Black,65-74,4-Year College,MN,2,1
Male,Black,65-74,4-Year College,MO,1,0
Male,Black,65-74,4-Year College,MS,3,2
Male,Black,65-74,4-Year College,MT,1,0
Male,Black,65-74,4-Year College,NC,1,0
Male,Black,65-74,4-Year College,ND,1,0
Male,Black,65-74,4-Year College,NH,1,0
Male,Black,65-74,4-Year College,NM,3,0
Male,Black,65-74,4-Year College,NV,1,0
Male,Black,65-74,4-Year College,NY,2,0
Male,Black,65-74,4-Year College,OH,2,0
Male,Black,65-74,4-Year College,OK,3,0
Male,Black,65-74,4-Year College,OR,2,0
Male,Black,65-74,4-Year College,PA,2,1
Male,Black,65-74,4-Year College,PR,1,0
Male,Black,65-74,4-Year College,RI,2,0
Male,Black,65-74,4-Year College,SC,2,0
Male,Black,65-74,4-Year College,SD,1,0
Male,Black,65-74,4-Year College,TX,2,0
Male,Black,65-74,4-Year College,VA,4,2
Male,Black,65-74,HS,CA,2,1
Male,Black,65-74,HS,CO,1,0
Male,Black,65-74,HS,CT,2,0
Male,Black,65-74,HS,FL,3,1
Male,Black,65-74,HS,GA,1,0
Male,Black,65-74,HS,HI,2,0
Male,Black,65-74,HS,IA,1,1
Male,Black,65-74,HS,ID,2,0
Male,Black,65-74,HS,IN,1,0
Male,Black,65-74,HS,LA,2,1
Male,Black,65-74,HS,MD,2,0
Male,Black,65-74,HS,ME,2,0
Male,Black,65-74,HS,MI,2,0
Male,Black,65-74,HS,MN,4,2
Male,Black,65-74,HS,MO,2,1
Male,Black,65-74,HS,MT,1,0
Male,Black,65-74,HS,NC,1,0
Male,Black,65-74,HS,ND,1,0
Male,Black,65-74,HS,NE,2,0
Male,Black,65-74,HS,NH,1,0
Male,Black,65-74,HS,NJ,2,0
Male,Black,65-74,HS,NV,1,0
Male,Black,65-74,HS,NY,2,2
Male,Black,65-74,HS,OH,2,0
Male,Black,65-74,HS,OK,4,2
Male,Black,65-74,HS,OR,2,0
Male,Black,65-74,HS,PA,2,0
Male,Black,65-74,HS,RI,2,0
Male,Black,65-74,HS,SC,2,1
Male,Black,65-74,HS,SD,3,0
Male,Black,65-74,HS,UT,1,1
Male,Black,65-74,HS,VA,2,0
Male,Black,65-74,HS,VI,2,1
Male,Black,65-74,No HS,CO,2,1
Male,Black,65-74,No HS,CT,1,0
Male,Black,65-74,No HS,GA,2,1
Male,Black,65-74,No HS,GU,2,1
Male,Black,65-74,No HS,HI,1,0
Male,Black,65-74,No HS,IA,2,0
Male,Black,65-74,No HS,ID,1,0
Male,Black,65-74,No HS,IL,2,1
Male,Black,65-74,No HS,IN,1,0
Male,Black,65-74,No HS,KS,2,0
Male,Black,65-74,No HS,KY,2,0
Male,Black,65-74,No HS,LA,2,1
Male,Black,65-74,No HS,MA,2,1
Male,Black,65-74,No HS,MD,2,1
Male,Black,65-74,No HS,ME,1,1
Male,Black,65-74,No HS,MI,2,0
Male,Black,65-74,No HS,MN,1,0
Male,Black,65-74,No HS,MO,2,1
Male,Black,65-74,No HS,MS,2,0
Male,Black,65-74,No HS,NC,3,0
Male,Black,65-74,No HS,ND,2,1
Male,Black,65-74,No HS,NE,1,0
Male,Black,65-74,No HS,NH,3,1
Male,Black,65-74,No HS,NJ,1,1
Male,Black,65-74,No HS,NM,2,1
Male,Black,65-74,No HS,NV,1,0
Male,Black,65-74,No HS,NY,1,1
Male,Black,65-74,No HS,OK,1,0
Male,Black,65-74,No HS,OR,1,0
Male,Black,65-74,No HS,PA,3,0
Male,Black,65-74,No HS,PR,4,0
Male,Black,65-74,No HS,SC,2,1
Male,Black,65-74,No HS,SD,1,0
Male,Black,65-74,No HS,TN,3,0
Male,Black,65-74,No HS,TX,1,0
Male,Black,65-74,No HS,UT,1,0
Male,Black,65-74,Post-Grad,CA,1,0
Male,Black,65-74,Post-Grad,CO,1,0
Male,Black,65-74,Post-Grad,CT,1,0
Male,Black,65-74,Post-Grad,DC,1,1
Male,Black,65-74,Post-Grad,FL,1,0
Male,Black,65-74,Post-Grad,GU,5,4
Male,Black,65-74,Post-Grad,HI,4,1
Male,Black,65-74,Post-Grad,IN,1,1
Male,Black,65-74,Post-Grad,KS,3,1
Male,Black,65-74,Post-Grad,KY,2,2
Male,Black,65-74,Post-Grad,ME,2,0
Male,Black,65-74,Post-Grad,MN,1,0
Male,Black,65-74,Post-Grad,MO,1,0
Male,Black,65-74,Post-Grad,MT,1,0
Male,Black,65-74,Post-Grad,NC,1,0
Male,Black,65-74,Post-Grad,ND,3,0
Male,Black,65-74,Post-Grad,NE,2,2
Male,Black,65-74,Post-Grad,NH,5,2
Male,Black,65-74,Post-Grad,NJ,2,0
Male,Black,65-74,Post-Grad,NM,2,0
Male,Black,65-74,Post-Grad,NY,2,0
Male,Black,65-74,Post-Grad,OK,1,1
Male,Black,65-74,Post-Grad,OR,1,1
Male,Black,65-74,Post-Grad,RI,2,2
Male,Black,65-74,Post-Grad,SC,1,1
Male,Black,65-74,Post-Grad,SD,2,0
Male,Black,65-74,Post-Grad,TN,2,0
Male,Black,65-74,Post-Grad,UT,2,0
Male,Black,65-74,Post-Grad,VA,3,2
Male,Black,65-74,Post-Grad,VI,2,1
Male,Black,65-74,Some College,CA,1,0
Male,Black,65-74,Some College,CO,1,0
Male,Black,65-74,Some College,CT,2,1
Male,Black,65-74,Some College,DE,3,1
Male,Black,65-74,Some College,FL,3,1
Male,Black,65-74,Some College,GA,3,3
Male,Black,65-74,Some College,GU,2,2
Male,Black,65-74,Some College,HI,2,0
Male,Black,65-74,Some College,IA,2,1
Male,Black,65-74,Some College,ID,1,0
Male,Black,65-74,Some College,IL,3,1
Male,Black,65-74,Some College,IN,1,0
Male,Black,65-74,Some College,KS,3,1
Male,Black,65-74,Some College,KY,3,0
Male,Black,65-74,Some College,LA,1,1
Male,Black,65-74,Some College,MA,2,1
Male,Black,65-74,Some College,MD,4,1
Male,Black,65-74,Some College,ME,3,1
Male,Black,65-74,Some College,MI,4,2
Male,Black,65-74,Some College,MO,1,0
Male,Black,65-74,Some College,MS,2,1
Male,Black,65-74,Some College,MT,1,1
Male,Black,65-74,Some College,NC,1,1
Male,Black,65-74,Some College,ND,6,1
Male,Black,65-74,Some College,NH,4,0
Male,Black,65-74,Some College,NJ,1,0
