sex,race,age,time,date,zip,county,state,outcome
Female,Other,26,8,2020-02-17,61877,17019,IL,3.5757410319503555
Female,Other,72,2,2020-01-06,61877,17019,IL,5.117143692001318
Male,Black,61,2,2020-01-06,61874,17019,IL,3.26911879151448
Male,White,14,7,2020-02-10,61872,17019,IL,4.247566537007571
Female,White,1,9,2020-02-24,61877,17019,IL,4.053651476042731
Male,Other,17,8,2020-02-17,61876,17045,IL,3.055734844674709
Male,Black,77,7,2020-02-10,61874,17019,IL,3.8304845839539627
Female,Black,68,6,2020-02-03,61877,17019,IL,5.1599378140389796
Female,Black,13,12,2020-03-16,61880,17019,IL,5.542054154831615
Female,Other,9,11,2020-03-09,61876,17045,IL,5.381806437731031
Male,Other,95,11,2020-03-09,61876,17045,IL,3.871648005371392
Male,Other,10,4,2020-01-20,61873,17019,IL,5.504914352461544
Male,Other,5,2,2020-01-06,61874,17019,IL,3.385112552666952
Male,Other,68,3,2020-01-13,61877,17019,IL,6.481170044292219
Female,Black,68,10,2020-03-02,61874,17019,IL,5.244114726871145
Female,White,34,9,2020-02-24,61877,17019,IL,2.244053304140471
Male,Other,37,1,2019-12-30,61875,17019,IL,3.849353690137782
Male,Black,99,4,2020-01-20,61876,17045,IL,3.077412635419856
Male,White,2,5,2020-01-27,61873,17019,IL,3.142955483397914
Male,Black,97,7,2020-02-10,61882,17039,IL,5.135637368246193
Female,White,69,11,2020-03-09,61873,17019,IL,5.913508684153703
Female,White,91,6,2020-02-03,61872,17019,IL,4.319014377004585
Male,Black,71,5,2020-01-27,61882,17039,IL,4.553190363423425
Male,White,34,7,2020-02-10,61876,17045,IL,2.2766127072021707
Male,Black,86,11,2020-03-09,61875,17019,IL,5.491950141619086
Male,Black,25,5,2020-01-27,61871,17019,IL,5.337858802822165
Female,White,38,7,2020-02-10,61875,17019,IL,3.5687179702059946
Male,White,14,6,2020-02-03,61878,17019,IL,6.750999308895881
Male,Black,89,10,2020-03-02,61874,17019,IL,5.295892776519021
Female,White,32,7,2020-02-10,61874,17019,IL,3.2767106970112954
Male,Other,70,7,2020-02-10,61873,17019,IL,7.151709126666094
Female,Black,17,4,2020-01-20,61880,17019,IL,4.98139321331871
Female,White,40,9,2020-02-24,61874,17019,IL,4.299156993584273
Female,Black,4,11,2020-03-09,61877,17019,IL,1.8335570706266071
Female,Black,25,7,2020-02-10,61882,17039,IL,2.365493024972263
Male,Black,9,7,2020-02-10,61876,17045,IL,2.764951532184843
Male,Other,69,6,2020-02-03,61875,17019,IL,5.646418503010817
Male,White,37,8,2020-02-17,61880,17019,IL,3.5870636246005185
Male,Other,0,1,2019-12-30,61877,17019,IL,3.6773134843800257
Female,Other,2,11,2020-03-09,61878,17019,IL,6.273295406143922
Female,White,99,12,2020-03-16,61878,17019,IL,3.363169727148868
Male,Black,61,1,2019-12-30,61872,17019,IL,6.1562742209960986
Female,White,57,7,2020-02-10,61874,17019,IL,2.4341417865162995
Female,Other,63,7,2020-02-10,61878,17019,IL,3.5699024360947336
Female,White,56,7,2020-02-10,61871,17019,IL,5.6406697770042795
Female,White,8,10,2020-03-02,61872,17019,IL,3.6849352279406093
Male,Other,55,10,2020-03-02,61874,17019,IL,2.5867327008299688
Female,White,29,10,2020-03-02,61876,17045,IL,5.135942401928444
Female,Black,45,12,2020-03-16,61871,17019,IL,3.705726016350438
Male,Black,76,9,2020-02-24,61871,17019,IL,5.634358507013736
Male,Other,23,9,2020-02-24,61877,17019,IL,2.533154587796762
Male,White,90,1,2019-12-30,61876,17045,IL,3.0590637168649013
Male,Other,86,9,2020-02-24,61871,17019,IL,6.1944328207864885
Male,Other,48,10,2020-03-02,61871,17019,IL,6.422426239173834
Male,White,66,8,2020-02-17,61878,17019,IL,7.700938075606264
Female,Black,20,10,2020-03-02,61878,17019,IL,5.340064487579717
Male,Other,80,12,2020-03-16,61876,17045,IL,2.796675904318732
Female,Other,4,11,2020-03-09,61878,17019,IL,6.519181036164351
Female,Other,72,2,2020-01-06,61876,17045,IL,5.7039145742489765
Male,Other,18,8,2020-02-17,61872,17019,IL,2.7433446285815384
Female,White,87,11,2020-03-09,61878,17019,IL,5.9975657748429025
Female,Other,14,12,2020-03-16,61877,17019,IL,3.9020795186894626
Female,Other,18,6,2020-02-03,61876,17045,IL,2.5642261779450344
Female,Black,40,3,2020-01-13,61875,17019,IL,3.9220658540764073
Male,White,89,3,2020-01-13,61880,17019,IL,4.860570886154358
Male,White,76,4,2020-01-20,61872,17019,IL,3.4829454405794387
Male,White,43,2,2020-01-06,61880,17019,IL,1.117881692985835
Female,Black,67,3,2020-01-13,61871,17019,IL,7.7453297050651955
Female,Black,41,1,2019-12-30,61874,17019,IL,3.533399388061793
Female,Black,32,12,2020-03-16,61876,17045,IL,2.370989588388181
Female,White,24,6,2020-02-03,61874,17019,IL,1.3657627553067107
Male,Black,18,2,2020-01-06,61875,17019,IL,3.3789615741602077
Female,Other,60,8,2020-02-17,61872,17019,IL,2.599149255041815
Female,Other,81,11,2020-03-09,61871,17019,IL,5.092742968536545
Male,White,90,11,2020-03-09,61876,17045,IL,3.918392123468373
Female,Other,89,7,2020-02-10,61876,17045,IL,3.9828624836983186
Male,White,91,5,2020-01-27,61872,17019,IL,4.817958182049832
Female,Other,14,5,2020-01-27,61876,17045,IL,4.672030195551728
Male,Other,29,3,2020-01-13,61871,17019,IL,5.177907730969787
Female,Other,73,8,2020-02-17,61880,17019,IL,6.1038949067839114
Male,Black,27,3,2020-01-13,61882,17039,IL,5.182642512936489
Female,Other,96,8,2020-02-17,61880,17019,IL,7.0179468942275225
Female,Black,66,2,2020-01-06,61871,17019,IL,6.703263605279643
Female,Black,9,8,2020-02-17,61871,17019,IL,4.880897025007164
Male,White,5,6,2020-02-03,61876,17045,IL,3.5095816081365867
Female,White,77,7,2020-02-10,61877,17019,IL,4.1190268159987555
Male,Black,8,11,2020-03-09,61871,17019,IL,5.630615194040451
Male,Other,66,7,2020-02-10,61880,17019,IL,6.934667468132248
Female,Black,75,5,2020-01-27,61877,17019,IL,5.308003924128055
Male,White,42,9,2020-02-24,61872,17019,IL,2.9636411194643406
Female,Black,14,5,2020-01-27,61878,17019,IL,5.448329784113696
Female,Other,13,12,2020-03-16,61878,17019,IL,6.061477412618064
Male,Other,66,7,2020-02-10,61875,17019,IL,6.247295386352204
Male,Black,24,4,2020-01-20,61878,17019,IL,5.269917599481947
Female,Other,60,11,2020-03-09,61875,17019,IL,5.195760710747337
Female,Black,87,2,2020-01-06,61880,17019,IL,3.995759711250273
Female,White,91,12,2020-03-16,61874,17019,IL,4.784773428690951
Male,Black,74,9,2020-02-24,61877,17019,IL,3.936410093822706
Male,White,17,10,2020-03-02,61882,17039,IL,2.795967603576235
Female,Black,84,12,2020-03-16,61875,17019,IL,2.6520405685720894
Female,Other,81,2,2020-01-06,61871,17019,IL,3.6197166965071554
Male,White,95,10,2020-03-02,61872,17019,IL,3.9277008234527635
Female,Black,33,12,2020-03-16,61875,17019,IL,3.14187592563158
Male,Other,59,11,2020-03-09,61872,17019,IL,4.7045065923098495
Male,Black,49,1,2019-12-30,61871,17019,IL,2.993407752032497
Male,Black,33,8,2020-02-17,61877,17019,IL,3.5608938821201046
Female,White,14,8,2020-02-17,61875,17019,IL,4.08584522196112
Female,Black,25,9,2020-02-24,61878,17019,IL,6.289513723101309
Male,White,64,9,2020-02-24,61872,17019,IL,3.086470763268604
Male,Black,66,2,2020-01-06,61882,17039,IL,6.426466989174811
Female,Other,94,7,2020-02-10,61877,17019,IL,4.077382024617952
Female,Black,82,5,2020-01-27,61873,17019,IL,3.4054462518924726
Female,White,15,11,2020-03-09,61880,17019,IL,5.361312718208595
Male,White,60,5,2020-01-27,61876,17045,IL,3.480423693990792
Male,Other,81,7,2020-02-10,61876,17045,IL,3.45713491502385
Female,White,59,9,2020-02-24,61880,17019,IL,3.2270304057400114
Male,White,23,7,2020-02-10,61876,17045,IL,1.7729770314949718
Female,White,11,2,2020-01-06,61882,17039,IL,1.936379587119571
Male,White,91,10,2020-03-02,61873,17019,IL,3.114068179779897
Male,Black,45,12,2020-03-16,61871,17019,IL,4.229685305262648
Female,Black,24,8,2020-02-17,61877,17019,IL,2.6645276671925773
Male,White,60,10,2020-03-02,61872,17019,IL,4.332052865971274
Female,White,44,4,2020-01-20,61875,17019,IL,5.7818452060449275
Female,White,24,6,2020-02-03,61873,17019,IL,3.80043116941157
Male,White,36,7,2020-02-10,61878,17019,IL,2.944660650127185
Female,Other,81,7,2020-02-10,61882,17039,IL,4.706724738573456
Female,Other,70,1,2019-12-30,61877,17019,IL,3.8506575376385843
Female,Black,94,1,2019-12-30,61877,17019,IL,3.2636624113012824
Female,White,23,5,2020-01-27,61875,17019,IL,3.2732767276393178
Male,Other,67,2,2020-01-06,61872,17019,IL,5.81242524080493
Female,White,2,12,2020-03-16,61877,17019,IL,3.909450776391562
Male,Black,17,2,2020-01-06,61871,17019,IL,3.8468989688924378
Female,Other,31,9,2020-02-24,61875,17019,IL,5.287549313870449
Female,White,44,1,2019-12-30,61878,17019,IL,5.335933566102853
Female,White,68,3,2020-01-13,61882,17039,IL,5.012337568178871
Male,Black,73,2,2020-01-06,61874,17019,IL,4.1530586920301475
Male,Other,4,8,2020-02-17,61871,17019,IL,4.904264996025699
Female,White,0,10,2020-03-02,61880,17019,IL,4.773495136140378
Male,Black,85,8,2020-02-17,61877,17019,IL,2.8381109536167513
Female,White,93,7,2020-02-10,61872,17019,IL,4.954652993732037
Male,Black,21,3,2020-01-13,61876,17045,IL,2.4067359956116983
Female,White,43,10,2020-03-02,61878,17019,IL,4.188122575299482
Female,Other,69,3,2020-01-13,61875,17019,IL,6.71194532346473
Female,White,74,3,2020-01-13,61878,17019,IL,7.779391321648317
Female,Other,99,2,2020-01-06,61872,17019,IL,6.559667319933124
Male,White,48,7,2020-02-10,61876,17045,IL,1.1518190297347735
Male,White,10,3,2020-01-13,61873,17019,IL,4.27253451499914
Female,White,60,8,2020-02-17,61880,17019,IL,5.2997973701985845
Male,White,54,5,2020-01-27,61882,17039,IL,3.2829932952462855
Female,Other,69,5,2020-01-27,61882,17039,IL,5.795724914154193
Male,White,53,11,2020-03-09,61880,17019,IL,5.005367111529454
Female,White,20,11,2020-03-09,61878,17019,IL,4.637940173234247
Female,Black,76,9,2020-02-24,61880,17019,IL,4.092171802603975
Female,Other,78,11,2020-03-09,61874,17019,IL,5.231000454603379
Female,Other,94,8,2020-02-17,61871,17019,IL,4.751742041121058
Female,White,67,4,2020-01-20,61882,17039,IL,5.181092894835741
Female,Black,89,9,2020-02-24,61873,17019,IL,4.075754281671536
Male,Black,53,2,2020-01-06,61880,17019,IL,1.4408814954462361
Female,Other,54,5,2020-01-27,61880,17019,IL,2.9419407556072397
Male,Black,25,5,2020-01-27,61874,17019,IL,4.1499685232287815
Female,White,32,2,2020-01-06,61880,17019,IL,3.964430539813993
Female,Black,67,11,2020-03-09,61875,17019,IL,6.080198404392587
Male,Other,65,5,2020-01-27,61872,17019,IL,5.580493171891002
Male,Other,71,1,2019-12-30,61872,17019,IL,5.837522042695882
Female,White,55,9,2020-02-24,61880,17019,IL,3.4198029780303627
Female,Black,18,1,2019-12-30,61880,17019,IL,4.040128990282812
Male,Other,53,12,2020-03-16,61875,17019,IL,4.52212614288835
Female,Other,14,8,2020-02-17,61877,17019,IL,3.510682906649948
Female,Black,8,8,2020-02-17,61880,17019,IL,4.618836848783179
Female,Black,13,12,2020-03-16,61873,17019,IL,3.7247979727789398
Female,Other,74,4,2020-01-20,61880,17019,IL,4.639730309001299
Female,Other,41,2,2020-01-06,61880,17019,IL,4.034986297345574
Female,Black,38,4,2020-01-20,61878,17019,IL,4.5770986439645975
Female,Black,84,5,2020-01-27,61873,17019,IL,5.465440645396288
Male,Other,92,10,2020-03-02,61877,17019,IL,4.5326721073500345
Male,White,30,12,2020-03-16,61877,17019,IL,1.5401423976190138
Male,Other,79,4,2020-01-20,61876,17045,IL,4.873110280686046
Male,White,69,8,2020-02-17,61880,17019,IL,4.811775812956657
Male,Other,84,4,2020-01-20,61872,17019,IL,3.445475025872798
Male,Other,75,6,2020-02-03,61877,17019,IL,4.703176001984789
Female,White,69,5,2020-01-27,61873,17019,IL,4.94852828123132
Male,White,89,8,2020-02-17,61882,17039,IL,2.731327941412723
Male,White,73,11,2020-03-09,61876,17045,IL,2.709364101228437
Female,White,12,9,2020-02-24,61874,17019,IL,4.611292157620438
Female,White,19,8,2020-02-17,61878,17019,IL,4.90788001952508
Female,Other,3,1,2019-12-30,61882,17039,IL,6.1039751112681975
Female,Other,35,11,2020-03-09,61871,17019,IL,4.415669559182347
Female,Other,31,12,2020-03-16,61871,17019,IL,4.341028369705733
Male,White,3,8,2020-02-17,61873,17019,IL,3.1965099294635384
Female,Black,35,11,2020-03-09,61875,17019,IL,2.595150120998748
Male,Other,66,7,2020-02-10,61872,17019,IL,5.88691886157475
Female,White,27,1,2019-12-30,61875,17019,IL,4.791419610346049
Female,White,88,12,2020-03-16,61882,17039,IL,1.0172537769175873
Male,White,97,5,2020-01-27,61880,17019,IL,4.872328554890282
Male,White,35,4,2020-01-20,61871,17019,IL,2.985072422195123
Male,White,51,7,2020-02-10,61874,17019,IL,1.3157650222439137
Male,White,36,11,2020-03-09,61875,17019,IL,4.7044552867232365
Female,White,96,7,2020-02-10,61882,17039,IL,4.259262609141819
Male,White,2,12,2020-03-16,61873,17019,IL,3.8134332712325856
Male,White,52,1,2019-12-30,61871,17019,IL,3.8732511279300845
Male,Black,65,3,2020-01-13,61873,17019,IL,5.185832909875387
Female,Other,36,8,2020-02-17,61880,17019,IL,4.028963189528488
Female,Other,0,12,2020-03-16,61876,17045,IL,2.9896837852961187
Female,White,100,1,2019-12-30,61872,17019,IL,4.044428235353049
Female,Black,3,2,2020-01-06,61880,17019,IL,5.147627797391589
Female,Black,68,11,2020-03-09,61871,17019,IL,6.377282843328968
Male,Other,72,8,2020-02-17,61874,17019,IL,4.8692479015588255
Female,Black,76,6,2020-02-03,61874,17019,IL,4.222876040325702
Male,Other,1,6,2020-02-03,61871,17019,IL,4.453857103282839
Female,Other,9,5,2020-01-27,61882,17039,IL,6.174104061781692
Female,White,13,3,2020-01-13,61882,17039,IL,4.014108002117772
Female,Other,66,12,2020-03-16,61877,17019,IL,6.910995000264937
Male,White,77,7,2020-02-10,61877,17019,IL,2.8450042640959814
Female,Other,7,7,2020-02-10,61872,17019,IL,4.146125664642467
Male,Black,72,2,2020-01-06,61872,17019,IL,4.944857709135529
Female,White,59,1,2019-12-30,61872,17019,IL,4.171413056119212
Male,Black,87,10,2020-03-02,61873,17019,IL,4.4729821202434925
Female,White,15,8,2020-02-17,61878,17019,IL,4.306298591060422
Male,White,66,5,2020-01-27,61872,17019,IL,6.191174070611477
Male,Other,0,5,2020-01-27,61874,17019,IL,4.3279089374448505
Female,White,46,11,2020-03-09,61880,17019,IL,3.0442275359178965
Female,White,21,3,2020-01-13,61882,17039,IL,3.4853872518641014
Female,Black,38,5,2020-01-27,61872,17019,IL,6.39481329217578
Female,Other,0,8,2020-02-17,61871,17019,IL,4.254427846729923
Female,White,7,4,2020-01-20,61878,17019,IL,4.1453291660186
Male,White,49,12,2020-03-16,61880,17019,IL,3.764309704134438
Female,Black,88,11,2020-03-09,61874,17019,IL,6.246745354724013
Male,Other,17,11,2020-03-09,61880,17019,IL,4.864808825374179
Female,Other,99,11,2020-03-09,61875,17019,IL,5.089858110739649
Male,White,0,10,2020-03-02,61876,17045,IL,5.306866624782327
Female,Black,51,12,2020-03-16,61876,17045,IL,1.3898524951452065
Female,Black,15,5,2020-01-27,61876,17045,IL,3.438451293641112
Female,White,73,4,2020-01-20,61878,17019,IL,5.409007970251407
Male,White,2,11,2020-03-09,61875,17019,IL,3.120868443893362
Male,Black,66,9,2020-02-24,61874,17019,IL,5.472181854498244
Male,White,64,5,2020-01-27,61872,17019,IL,5.894349048008634
Female,Black,40,2,2020-01-06,61873,17019,IL,4.802136667685618
Female,Black,17,11,2020-03-09,61880,17019,IL,5.026434340789817
Female,Other,30,6,2020-02-03,61876,17045,IL,3.7521525063758245
Male,White,1,4,2020-01-20,61873,17019,IL,4.060901850635292
Female,Black,22,11,2020-03-09,61873,17019,IL,5.487434678572888
Female,Black,42,10,2020-03-02,61878,17019,IL,3.5292550062224715
Male,Black,30,11,2020-03-09,61871,17019,IL,6.195529617671041
Male,Black,75,10,2020-03-02,61871,17019,IL,4.18257657235627
Male,Other,2,11,2020-03-09,61880,17019,IL,4.474868440017151
Female,White,93,6,2020-02-03,61878,17019,IL,4.857641420647574
Female,White,66,10,2020-03-02,61880,17019,IL,5.404861683670661
Male,White,82,9,2020-02-24,61873,17019,IL,3.4552319705773784
Male,Black,26,10,2020-03-02,61874,17019,IL,4.0964698049032355
Male,Black,1,6,2020-02-03,61872,17019,IL,4.219964859034722
Female,Other,47,6,2020-02-03,61875,17019,IL,5.471121326051495
Female,Other,5,10,2020-03-02,61877,17019,IL,4.582158356511173
Male,Other,18,4,2020-01-20,61872,17019,IL,6.411998955516211
Female,Other,16,6,2020-02-03,61871,17019,IL,4.944998456502576
Male,Other,26,10,2020-03-02,61882,17039,IL,3.8934398218424233
Female,White,12,6,2020-02-03,61880,17019,IL,2.90615379430238
Female,Other,13,6,2020-02-03,61878,17019,IL,4.990450008028011
Female,Black,71,4,2020-01-20,61882,17039,IL,5.435576488952015
Female,Black,62,9,2020-02-24,61878,17019,IL,5.037457894014751
Male,Other,96,6,2020-02-03,61874,17019,IL,2.2589695542549735
Male,Black,15,7,2020-02-10,61872,17019,IL,5.16953558620285
Female,Black,50,5,2020-01-27,61874,17019,IL,2.777913455615802
Female,Black,90,11,2020-03-09,61874,17019,IL,5.082408874690741
Male,White,33,4,2020-01-20,61876,17045,IL,3.7695102403853826
Male,White,65,12,2020-03-16,61871,17019,IL,6.1112765847209305
Female,Black,3,3,2020-01-13,61873,17019,IL,3.808760902792428
Male,Other,90,9,2020-02-24,61882,17039,IL,4.567626070097196
Female,Black,68,9,2020-02-24,61877,17019,IL,4.821567242732986
Female,Other,23,7,2020-02-10,61880,17019,IL,3.021815332734544
Female,White,26,4,2020-01-20,61874,17019,IL,5.471642397343215
Female,White,78,5,2020-01-27,61878,17019,IL,6.6514688862270805
Male,White,30,8,2020-02-17,61876,17045,IL,2.056123538738804
Female,Black,57,12,2020-03-16,61878,17019,IL,5.864859992602659
Male,White,81,1,2019-12-30,61871,17019,IL,1.7217331916193759
Male,Black,12,11,2020-03-09,61873,17019,IL,5.31548133093
Male,Other,3,9,2020-02-24,61871,17019,IL,2.7701432649656406
Female,Other,40,3,2020-01-13,61874,17019,IL,3.9858817836437064
Female,Black,40,11,2020-03-09,61873,17019,IL,2.807051666107556
Female,White,25,1,2019-12-30,61871,17019,IL,4.897095845988177
Female,Other,2,2,2020-01-06,61877,17019,IL,1.7569508464477575
Female,Other,47,3,2020-01-13,61877,17019,IL,2.425457659810093
Male,White,69,11,2020-03-09,61877,17019,IL,4.22010011507992
Male,Black,74,5,2020-01-27,61874,17019,IL,5.941220014445422
Female,Other,58,10,2020-03-02,61875,17019,IL,3.7952821012267366
Female,Black,39,3,2020-01-13,61872,17019,IL,3.761590317168831
Male,White,47,1,2019-12-30,61878,17019,IL,3.4662420009782506
Female,Other,32,2,2020-01-06,61877,17019,IL,3.4572545646276667
Female,Other,66,1,2019-12-30,61871,17019,IL,5.644132220809149
Male,Black,74,5,2020-01-27,61876,17045,IL,5.144170407536988
Male,Other,29,3,2020-01-13,61872,17019,IL,3.583228821929174
Female,Black,79,5,2020-01-27,61876,17045,IL,4.671256243332048
Female,White,16,9,2020-02-24,61877,17019,IL,3.2636686700292947
Male,Other,54,10,2020-03-02,61880,17019,IL,1.6399474160681167
Male,Other,78,7,2020-02-10,61875,17019,IL,6.102287716897831
Male,Other,61,4,2020-01-20,61873,17019,IL,3.3900796797415738
Female,Other,3,7,2020-02-10,61878,17019,IL,6.100071027995053
Male,Other,37,5,2020-01-27,61873,17019,IL,3.3667509929405828
Male,Black,92,6,2020-02-03,61877,17019,IL,2.050847996569784
Male,White,43,9,2020-02-24,61874,17019,IL,3.360341626829757
Female,Black,11,8,2020-02-17,61877,17019,IL,2.2199655196943047
Female,Black,93,2,2020-01-06,61876,17045,IL,4.021112087559727
Male,Black,16,12,2020-03-16,61872,17019,IL,3.8728068220794367
Male,Other,38,2,2020-01-06,61882,17039,IL,3.1827097503287467
Male,Black,44,5,2020-01-27,61872,17019,IL,1.7803585309240972
Female,Black,58,11,2020-03-09,61880,17019,IL,3.5678341377425573
Female,Other,66,10,2020-03-02,61877,17019,IL,5.959697131050068
Male,White,99,8,2020-02-17,61876,17045,IL,1.4283910468067456
Male,Other,38,11,2020-03-09,61871,17019,IL,5.684147529261761
Male,Other,69,7,2020-02-10,61880,17019,IL,6.402287944066741
Male,Black,71,12,2020-03-16,61880,17019,IL,4.764406778733438
Female,Other,88,3,2020-01-13,61880,17019,IL,5.901570254309291
Female,White,21,8,2020-02-17,61878,17019,IL,4.224794787651575
Male,White,4,5,2020-01-27,61872,17019,IL,4.115863804825338
Female,Black,23,1,2019-12-30,61882,17039,IL,2.931611777511555
Male,Black,97,7,2020-02-10,61878,17019,IL,3.740691925302794
Male,Other,69,9,2020-02-24,61877,17019,IL,4.035574970729707
Female,Other,79,6,2020-02-03,61876,17045,IL,4.068345788073743
Male,White,40,7,2020-02-10,61871,17019,IL,4.892784926468175
Female,White,95,9,2020-02-24,61872,17019,IL,2.7635410096069055
Male,Black,81,1,2019-12-30,61877,17019,IL,3.582848086324793
Male,White,26,2,2020-01-06,61880,17019,IL,3.351255007149692
