zip,sex,race,age,county,state,outcome
24063,male,white,35-64,51121,51,7.516163258463102
24063,male,white,0-17,51121,51,5.265675882844038
24063,male,other,35-64,51121,51,8.607347613873207
24063,female,other,18-34,51121,51,6.466629533290532
24063,female,black,65-74,51121,51,5.31005722621933
24063,male,white,75+,51121,51,8.576341398755424
24063,female,black,18-34,51121,51,6.0244681381995395
24063,male,white,35-64,51121,51,7.528380005027554
24063,female,other,65-74,51121,51,5.402257309768255
24063,female,black,0-17,51121,51,5.894788345667151
24063,female,white,0-17,51121,51,8.27999399214564
24063,male,black,18-34,51121,51,0.4959807418145461
24063,male,other,18-34,51121,51,5.268794724186541
24063,male,black,75+,51121,51,5.7086265326170675
24063,male,black,18-34,51121,51,1.6959785771471507
24063,male,other,75+,51121,51,7.443964208177248
24063,female,other,75+,51121,51,8.668313895587449
24063,female,white,35-64,51121,51,10.848777245585593
24063,male,black,65-74,51121,51,2.0816811402641875
24063,male,other,35-64,51121,51,7.172752449810216
24063,male,black,75+,51121,51,4.0644458558078815
24063,female,white,35-64,51121,51,9.07315131679221
24063,male,black,75+,51121,51,4.5390611174196
24063,male,white,35-64,51121,51,6.642872699600342
24063,female,white,35-64,51121,51,9.888857391409395
24063,female,black,18-34,51121,51,5.146645130422997
24063,female,black,35-64,51121,51,10.528166014393978
24063,female,white,65-74,51121,51,5.5970897579296
24063,male,white,65-74,51121,51,1.6468178082151166
24063,female,black,0-17,51121,51,7.825475578014648
24063,male,other,0-17,51121,51,5.980187869826204
24063,male,other,35-64,51121,51,8.333570564554421
24063,male,other,18-34,51121,51,5.893169879288397
24063,female,black,0-17,51121,51,8.150132346258012
24063,male,black,0-17,51121,51,5.865898065581
24063,male,black,65-74,51121,51,2.9361526376564333
24063,male,black,18-34,51121,51,1.0361391660396633
24063,female,white,65-74,51121,51,5.55413523625667
24063,female,white,75+,51121,51,9.026598530885158
24063,female,black,65-74,51121,51,4.413725352947532
24063,female,black,0-17,51121,51,8.360185701578594
24063,male,black,35-64,51121,51,5.43010725355588
24063,female,other,18-34,51121,51,6.932517412743194
24063,female,black,75+,51121,51,8.785986616246252
24063,male,black,18-34,51121,51,3.283757463947327
24063,female,black,0-17,51121,51,7.311595176229896
24063,female,black,75+,51121,51,7.384696572864259
24063,female,black,75+,51121,51,7.222047120052544
24063,male,white,65-74,51121,51,3.4232610855386483
24063,female,black,75+,51121,51,7.265264148730477
24063,male,black,18-34,51121,51,1.4010439537411308
24063,male,black,18-34,51121,51,2.7249854620430485
24063,male,other,65-74,51121,51,2.4886056638059273
24063,female,other,75+,51121,51,9.751702291644785
24063,female,white,75+,51121,51,8.001134451682884
24063,male,other,18-34,51121,51,4.5152748447687605
24063,female,white,35-64,51121,51,9.871990289001417
24063,female,white,0-17,51121,51,8.73965496441206
24063,male,black,65-74,51121,51,1.4273064382520015
24063,male,white,0-17,51121,51,5.359870776607438
24063,male,black,65-74,51121,51,2.0583456043012585
24063,male,other,75+,51121,51,6.568709025762783
24063,female,other,75+,51121,51,8.92025671936819
24063,female,other,75+,51121,51,8.687951729095696
24063,male,white,18-34,51121,51,5.861550204092549
24063,male,white,65-74,51121,51,5.8791586443419925
24063,female,white,65-74,51121,51,6.540066970985691
24063,female,black,0-17,51121,51,7.28060721671613
24063,male,white,65-74,51121,51,2.894678762434424
24063,female,black,65-74,51121,51,4.646350708836655
24063,male,white,18-34,51121,51,3.754391171334897
24063,female,other,65-74,51121,51,6.421875248465446
24063,male,black,75+,51121,51,6.6418832271519905
24063,female,other,35-64,51121,51,9.17147984472055
24063,male,black,35-64,51121,51,6.074287379191453
24063,female,other,0-17,51121,51,8.333381325401804
24063,female,black,18-34,51121,51,6.897704212125996
24063,male,white,65-74,51121,51,2.8972935288727193
24063,female,white,0-17,51121,51,9.561004964855496
24063,female,black,0-17,51121,51,8.556455793771361
24063,male,white,65-74,51121,51,4.705226273972981
24063,male,black,35-64,51121,51,6.208504850248836
24063,female,black,65-74,51121,51,4.426656787390178
24063,female,white,75+,51121,51,7.237586897913042
24063,male,other,75+,51121,51,7.475924343426422
24063,male,white,18-34,51121,51,3.749032306766405
24063,female,other,0-17,51121,51,7.922441540868835
24063,male,other,75+,51121,51,6.866266627249526
24063,male,black,0-17,51121,51,4.147798171941927
24063,male,black,65-74,51121,51,1.8420172084596511
24063,male,black,75+,51121,51,6.1478589296156905
24063,male,other,18-34,51121,51,4.367548932838963
24063,female,white,35-64,51121,51,8.978293562537091
24063,male,white,18-34,51121,51,4.970576142299668
24063,male,white,0-17,51121,51,7.471795624791152
24063,male,white,35-64,51121,51,9.29839659401694
24063,male,white,18-34,51121,51,4.744024509892085
24063,female,white,75+,51121,51,7.680209937548525
24063,female,black,65-74,51121,51,4.557027314767066
24063,male,other,0-17,51121,51,6.8280521614415575
24063,male,other,35-64,51121,51,8.20705998013605
24063,male,other,0-17,51121,51,6.894981401808096
24063,male,other,18-34,51121,51,3.2894259060771702
24063,female,black,0-17,51121,51,6.981699803975145
24063,male,white,0-17,51121,51,7.572847100984
24063,male,black,75+,51121,51,5.329107879146049
24063,male,other,35-64,51121,51,5.93327007392847
24063,male,black,35-64,51121,51,6.089365904716562
24063,male,black,65-74,51121,51,1.6303035580248513
24063,male,white,65-74,51121,51,1.5980822602670195
24063,male,white,65-74,51121,51,2.1783394138898755
24063,female,other,35-64,51121,51,10.183509224692465
24063,male,white,18-34,51121,51,3.3842631143253157
24063,female,white,75+,51121,51,7.9045717057566
24063,male,black,65-74,51121,51,2.0776534843258263
24063,female,other,75+,51121,51,9.608051450419534
24063,male,black,0-17,51121,51,5.98701924820325
24063,male,other,65-74,51121,51,3.807775723490375
24063,male,black,18-34,51121,51,1.811469967582316
24063,male,other,0-17,51121,51,7.021674895769974
24063,female,other,0-17,51121,51,8.946244623182423
24063,female,black,35-64,51121,51,7.460940261080814
24063,male,black,0-17,51121,51,7.05684276229882
24063,female,white,35-64,51121,51,8.85844868625121
24063,male,black,0-17,51121,51,6.028533346743263
24063,female,other,18-34,51121,51,6.95667352149884
24063,male,white,65-74,51121,51,1.5678948052352495
24063,male,white,18-34,51121,51,3.217483422727203
24063,male,black,18-34,51121,51,3.4478837141558625
24063,male,white,75+,51121,51,5.10206634354905
24063,male,other,75+,51121,51,7.345484969279147
24063,female,black,35-64,51121,51,9.088953371475382
24063,female,black,75+,51121,51,6.943066263069311
24063,male,other,75+,51121,51,6.198881057434457
24063,male,black,35-64,51121,51,5.818312266425476
24063,female,other,65-74,51121,51,5.139357239549293
24063,female,black,35-64,51121,51,9.557457221636394
24063,female,white,75+,51121,51,9.39237738903089
24063,male,other,35-64,51121,51,7.688049596217501
24063,male,other,18-34,51121,51,4.075747503886439
24063,male,white,75+,51121,51,3.910880282060621
24063,male,black,0-17,51121,51,4.723128238776475
24063,female,white,35-64,51121,51,12.392720818629028
24063,female,other,35-64,51121,51,9.388834107806195
24063,female,other,35-64,51121,51,10.29873814934708
24063,female,other,65-74,51121,51,6.32265785557368
24063,female,other,65-74,51121,51,6.281852509768647
24063,female,white,0-17,51121,51,10.127401821065622
24063,male,black,75+,51121,51,3.6887477293830297
24063,male,other,75+,51121,51,7.2369841420524414
24063,male,other,18-34,51121,51,5.884589673860173
24063,male,black,75+,51121,51,5.207807828714182
24063,male,black,65-74,51121,51,1.9833753047243028
24063,male,white,0-17,51121,51,4.708040675857525
24063,male,white,18-34,51121,51,3.779425268154855
24063,female,other,18-34,51121,51,6.386214215395623
24063,female,white,0-17,51121,51,8.306399101216547
24063,male,white,75+,51121,51,5.994591343637572
24063,female,black,75+,51121,51,7.449206333325386
24063,female,black,0-17,51121,51,9.554282351212422
24063,female,other,18-34,51121,51,5.746505486657443
24063,male,other,18-34,51121,51,4.517880612441829
24063,male,black,75+,51121,51,4.540497413802154
24063,female,other,65-74,51121,51,7.612058011192997
24063,male,other,35-64,51121,51,7.643439294797385
24063,male,other,35-64,51121,51,7.86799476200612
24063,male,white,0-17,51121,51,6.2235343037364315
24063,female,black,18-34,51121,51,5.20381141425276
24063,female,black,75+,51121,51,7.017818819096556
24063,female,white,0-17,51121,51,8.549067254345095
24063,male,black,18-34,51121,51,3.8597373149809022
24063,female,black,65-74,51121,51,6.3627992597732295
24063,female,white,18-34,51121,51,6.97355238034164
24063,female,black,65-74,51121,51,3.591255532810696
24063,female,white,75+,51121,51,10.092236956263369
24063,female,white,75+,51121,51,6.936544748447871
24063,female,black,75+,51121,51,5.919158571791772
24063,female,other,0-17,51121,51,10.69666998328066
24063,female,white,18-34,51121,51,6.454219575778331
24063,male,other,18-34,51121,51,3.552228634612375
24063,male,white,75+,51121,51,6.4386061989958225
24063,female,white,0-17,51121,51,10.21410655679409
24063,female,white,65-74,51121,51,5.04041845259202
24063,male,white,65-74,51121,51,1.9989899213990376
24063,male,other,35-64,51121,51,8.114000390737093
24063,male,other,18-34,51121,51,5.817511751222067
24063,male,other,0-17,51121,51,6.854006690899783
24063,female,white,18-34,51121,51,7.082955359088709
24063,male,black,65-74,51121,51,2.008315717139108
24063,female,other,18-34,51121,51,8.2632394725980145
24063,female,white,75+,51121,51,8.416417227924626
24063,male,black,18-34,51121,51,1.8501850600220249
24063,male,white,35-64,51121,51,5.435757226359863
24063,female,black,18-34,51121,51,4.120144582850243
24063,male,other,75+,51121,51,7.55603528383724
24063,male,other,0-17,51121,51,6.380583065808533
24063,female,black,0-17,51121,51,8.79586390726024
24063,female,other,0-17,51121,51,8.328671207791501
24063,female,other,35-64,51121,51,10.352051820155886
24063,male,white,0-17,51121,51,6.1732606443958264
24063,female,white,35-64,51121,51,8.305041347827775
24063,male,white,65-74,51121,51,-0.07853870662418494
24063,male,white,0-17,51121,51,5.991595245988656
24063,female,black,0-17,51121,51,8.687395326353252
24063,female,other,65-74,51121,51,6.005673546488355
24063,female,other,75+,51121,51,9.08431503954977
24063,female,white,0-17,51121,51,6.970410939774066
24063,female,other,35-64,51121,51,11.658790060076765
24063,male,other,75+,51121,51,7.160694700943073
24063,female,white,35-64,51121,51,8.389608230391802
24063,female,white,18-34,51121,51,4.433846726842695
24063,male,black,65-74,51121,51,2.8637300494327382
24063,female,other,0-17,51121,51,8.682322268611228
24063,male,other,65-74,51121,51,1.7652187385262783
24063,male,black,75+,51121,51,4.4262584459918095
24063,male,white,75+,51121,51,6.3201642518052745
24063,female,white,65-74,51121,51,8.421254835271412
24063,male,other,35-64,51121,51,8.615336485436051
24063,male,black,75+,51121,51,4.664172370034525
24063,female,black,0-17,51121,51,8.435302642631717
24063,male,white,75+,51121,51,7.116478892873454
24063,male,white,18-34,51121,51,3.61259456052647
24063,male,black,18-34,51121,51,2.555147645270459
24063,female,black,75+,51121,51,6.90141067589565
24063,female,black,18-34,51121,51,5.143852214351146
24063,male,other,0-17,51121,51,6.734571019932388
24063,male,white,65-74,51121,51,2.089517880423976
24063,female,other,35-64,51121,51,9.518606479647888
24063,female,white,75+,51121,51,10.443075047649849
24063,male,black,0-17,51121,51,5.0653173075967235
24063,female,other,18-34,51121,51,6.380536996667068
24063,male,white,18-34,51121,51,4.578844486997867
24063,male,black,0-17,51121,51,5.022115216097494
24063,female,black,65-74,51121,51,3.0755214133937336
24063,male,black,75+,51121,51,6.371826717008354
24063,female,other,75+,51121,51,8.479774270293518
24063,female,white,65-74,51121,51,4.9528842535591355
24063,male,black,35-64,51121,51,4.674191802241024
24063,male,black,75+,51121,51,5.404575502864975
24063,female,black,75+,51121,51,8.66539601278489
24063,male,black,18-34,51121,51,2.3016895143192544
24063,female,black,65-74,51121,51,5.6977544718091435
24063,male,white,18-34,51121,51,3.853022293787935
24063,male,white,18-34,51121,51,2.188242774591312
24063,male,other,18-34,51121,51,2.6235063022719816
24063,female,other,0-17,51121,51,8.764281452974329
24063,female,other,0-17,51121,51,10.098820394763244
24063,male,black,75+,51121,51,5.518992592275453
24063,male,white,75+,51121,51,5.187131074448329
24063,male,other,35-64,51121,51,7.001376274640162
24063,male,black,75+,51121,51,4.559403743306515
24063,female,white,65-74,51121,51,5.3167905852806285
24063,female,other,75+,51121,51,9.169445918729334
24063,male,black,18-34,51121,51,2.364145611064864
24063,male,black,75+,51121,51,3.9414263232192783
24063,male,white,35-64,51121,51,6.33784530897585
24063,male,black,65-74,51121,51,2.835727106725316
24063,male,other,75+,51121,51,7.025159251373486
24063,female,white,75+,51121,51,8.665164467668669
24063,female,other,0-17,51121,51,9.26288299928517
24063,female,white,18-34,51121,51,5.745825186121654
24063,female,black,75+,51121,51,9.885811117122875
24063,female,white,35-64,51121,51,8.933992555241698
24063,female,other,18-34,51121,51,5.580874809859644
24063,female,white,35-64,51121,51,10.1083911645503
24063,female,white,75+,51121,51,7.173445360819705
24063,female,white,0-17,51121,51,8.513018128861333
24063,male,white,0-17,51121,51,5.69760573884381
24063,male,other,65-74,51121,51,1.9368311636255513
24063,male,other,65-74,51121,51,2.518846740504688
24063,female,black,35-64,51121,51,10.7868549287011
24063,female,white,18-34,51121,51,6.578014258555532
24063,male,black,18-34,51121,51,1.0984444877854915
24063,female,white,75+,51121,51,8.8168882522713
24063,male,other,65-74,51121,51,3.2421074527044285
24063,male,black,18-34,51121,51,3.1192934354744857
24063,male,black,18-34,51121,51,2.273332032132084
24063,male,other,35-64,51121,51,7.969969813932736
24063,male,white,0-17,51121,51,6.053483624602725
24063,male,white,35-64,51121,51,5.5003131359028155
24063,female,white,18-34,51121,51,6.884762067491673
24063,female,other,65-74,51121,51,7.436853196233586
24063,male,other,0-17,51121,51,7.9566776596655
24063,male,other,18-34,51121,51,5.0441840861313985
24063,female,black,0-17,51121,51,9.008846802464747
24063,female,white,75+,51121,51,8.317539617742632
24063,female,white,75+,51121,51,8.395852368489528
24063,female,other,65-74,51121,51,5.584802057186717
24063,male,black,35-64,51121,51,6.1242591621399995
24063,female,white,18-34,51121,51,6.4968730471767735
24063,male,black,18-34,51121,51,6.258678576712638
24063,female,white,35-64,51121,51,8.510677453981321
24063,female,black,65-74,51121,51,4.751789737662724
24063,male,other,35-64,51121,51,6.0919074894932
24063,female,other,0-17,51121,51,11.535943153366826
24063,female,black,75+,51121,51,7.366626577603816
24063,female,white,65-74,51121,51,5.403705599304233
24063,male,other,35-64,51121,51,6.8504105231358015
24063,female,other,18-34,51121,51,6.448625895596422
24063,female,black,0-17,51121,51,11.0867644684304
24063,female,white,75+,51121,51,8.154267837039555
24063,male,black,75+,51121,51,5.7190856653011934
24063,female,white,0-17,51121,51,8.799387100667627
24063,male,other,0-17,51121,51,7.851514488468926
24063,male,white,0-17,51121,51,6.508334335042992
24063,male,black,35-64,51121,51,6.260519607522884
24063,male,black,0-17,51121,51,5.5260590651147945
24063,male,white,35-64,51121,51,7.932326000983096
24063,male,other,65-74,51121,51,1.9321444975927244
24063,female,black,75+,51121,51,8.859078512480803
