zip,county,male_white_0-17,male_white_18-34,male_white_35-64,male_white_65-74,male_white_75+,male_black_0-17,male_black_18-34,male_black_35-64,male_black_65-74,male_black_75+,male_other_0-17,male_other_18-34,male_other_35-64,male_other_65-74,male_other_75+,female_white_0-17,female_white_18-34,female_white_35-64,female_white_65-74,female_white_75+,female_black_0-17,female_black_18-34,female_black_35-64,female_black_65-74,female_black_75+,female_other_0-17,female_other_18-34,female_other_35-64,female_other_65-74,female_other_75+
1037,25027,448,217,748,252,133,0,0,0,8,0,78,22,23,3,0,254,313,777,256,158,0,1,0,7,0,31,17,19,0,0
1038,25015,278,348,548,153,99,0,0,0,0,0,55,16,63,7,21,188,380,503,302,177,0,0,0,0,0,27,88,51,11,0
1039,25015,1126,1638,3013,1007,506,15,59,138,0,0,201,189,208,17,23,980,1868,3167,1351,839,29,0,25,0,0,132,279,196,20,0
1040,25013,2840,3922,5809,1393,1259,275,186,257,74,19,1881,1232,1129,229,101,2847,3673,5908,1573,1714,222,295,200,75,57,1500,1311,2005,205,105
1041,25013,374,450,645,122,205,9,51,10,0,0,316,166,24,135,42,398,515,755,224,414,0,28,0,11,12,125,258,311,68,7
1050,25015,914,1085,2526,835,343,17,0,45,12,3,61,101,112,4,4,957,989,2461,899,376,2,5,3,9,0,86,62,108,35,4
1053,25015,303,153,706,231,143,15,59,98,0,0,26,8,20,8,0,213,453,621,387,234,21,0,16,0,0,29,37,23,0,0
1054,25011,836,1259,2888,801,403,7,7,47,0,0,252,274,237,33,12,899,1441,2769,1015,653,14,0,7,0,0,188,285,232,14,5
1056,25013,1427,2070,4291,1120,812,41,132,133,0,0,350,278,224,51,18,1156,1607,4071,1328,885,51,54,0,0,0,289,302,248,62,50
1057,25013,1816,1633,4479,1478,662,18,46,44,10,0,353,96,308,49,29,1452,1336,4541,1617,846,73,21,22,0,5,113,88,210,97,49
1059,25015,163,1506,485,179,52,10,260,41,31,0,237,192,294,33,7,129,1033,679,230,136,38,110,80,0,0,304,257,201,36,9
1060,25015,1494,1733,3745,1314,600,23,61,256,33,0,371,356,373,35,48,1659,4106,4702,1596,875,13,149,24,9,7,340,1119,357,128,49
1061,25015,203,258,489,211,18,0,0,48,0,0,49,18,25,0,0,197,510,651,147,94,3,0,0,0,0,8,88,67,5,0
1062,25015,1940,1921,4827,2011,1004,38,141,297,33,0,481,353,426,87,48,2098,2828,5679,2419,1428,27,43,36,9,0,385,549,458,123,60
1063,25015,568,833,1679,553,179,0,61,132,13,0,239,269,136,7,0,520,3197,1824,585,362,12,147,18,0,7,175,957,127,18,6
1066,25015,278,348,548,153,99,0,0,0,0,0,55,16,63,7,21,188,380,503,302,177,0,0,0,0,0,27,88,51,11,0
1068,25027,985,956,2193,541,301,19,4,5,11,2,91,33,75,3,0,952,1213,2313,545,420,6,1,3,7,0,46,146,41,5,0
1069,25013,2729,2915,6756,2169,1177,10,61,270,12,0,415,169,361,27,27,2954,2826,6793,2105,1796,18,21,148,0,0,314,293,482,43,50
1070,25015,592,778,1677,804,430,2,17,4,0,0,89,73,120,11,8,584,584,1870,727,482,4,0,6,0,0,117,75,79,42,4
1071,25013,310,335,816,243,99,6,0,40,0,3,50,67,53,2,0,305,355,829,254,84,2,5,3,0,0,18,7,47,8,0
1072,25011,302,268,916,296,166,0,7,7,0,0,85,80,88,33,10,290,316,905,452,194,0,0,7,0,0,67,50,99,11,5
1073,25015,1653,1560,3573,1362,671,26,35,83,0,0,399,328,224,78,0,1461,1529,3425,1348,790,22,1,30,0,0,317,274,584,104,11
1074,25027,437,609,1075,170,133,19,0,0,3,0,0,6,35,0,0,556,763,1157,194,230,0,0,0,0,0,0,123,20,1,0
1075,25015,1437,2034,3959,1342,840,5,23,25,23,0,245,186,85,11,25,1603,3229,4542,1433,1479,0,226,43,0,0,125,914,279,29,19
1077,25013,756,779,2046,429,375,0,0,0,0,0,110,16,119,10,0,847,622,1875,619,488,0,0,1,0,0,22,34,116,28,0
1079,25013,207,273,464,105,55,10,0,9,0,0,26,0,28,0,0,176,262,458,101,75,0,0,14,0,0,23,0,47,0,0
1080,25013,470,503,1061,355,100,10,0,43,0,0,188,87,77,0,10,333,540,1092,242,227,0,0,95,0,0,46,89,122,0,0
1081,25013,446,385,1057,258,115,8,0,8,4,0,47,26,8,7,10,482,301,927,319,106,0,0,3,0,0,30,10,13,17,0
1082,25015,1953,2158,4806,1341,895,10,0,287,8,0,265,136,220,10,9,2380,2099,4531,1134,1334,14,9,0,30,0,285,180,283,13,0
1083,25027,645,458,1152,116,66,0,0,0,0,0,0,46,38,0,0,646,411,1022,145,128,0,0,56,0,0,0,35,35,0,0
1084,25015,319,406,860,368,113,0,0,12,0,0,8,7,20,2,0,336,315,1186,391,181,8,0,9,0,0,15,7,11,6,0
1085,25013,4001,5543,8761,2401,1302,100,182,239,0,6,660,913,759,150,0,3873,5720,8338,3088,1940,65,98,127,7,8,898,799,904,131,8
1086,25013,568,399,1036,302,214,20,0,21,0,0,13,18,82,0,0,433,708,1152,743,330,0,0,31,0,0,128,76,0,0,0
1088,25015,278,348,548,153,99,0,0,0,0,0,55,16,63,7,21,188,380,503,302,177,0,0,0,0,0,27,88,51,11,0
1089,25013,2009,3068,4756,1009,646,73,257,116,48,24,618,469,1068,42,39,2259,2682,4711,1087,1072,96,249,150,75,4,575,634,866,15,97
1090,25013,389,451,746,239,51,1,124,0,0,0,194,58,324,15,16,296,516,561,147,194,0,0,27,0,0,82,116,139,0,0
1092,25027,645,458,1152,116,66,0,0,0,0,0,0,46,38,0,0,646,411,1022,145,128,0,0,56,0,0,0,35,35,0,0
1093,25011,226,731,899,255,151,0,0,28,0,0,112,158,105,0,2,243,720,857,271,247,0,0,0,0,0,61,147,111,3,0
1094,25027,448,217,748,252,133,0,0,0,8,0,78,22,23,3,0,254,313,777,256,158,0,1,0,7,0,31,17,19,0,0
1095,25013,1980,1435,3651,1252,539,82,228,434,20,0,442,336,359,0,14,1774,1637,3684,1281,1060,154,172,326,10,24,327,258,539,5,75
1096,25015,882,727,2326,968,392,15,59,110,0,0,43,43,98,26,11,748,953,2605,1143,530,29,0,25,0,0,65,61,42,6,0
1097,25013,310,335,816,243,99,6,0,40,0,3,50,67,53,2,0,305,355,829,254,84,2,5,3,0,0,18,7,47,8,0
1098,25015,504,698,1428,652,237,1,0,12,0,0,19,35,49,2,4,489,511,1814,679,336,8,0,9,0,0,72,19,32,7,4
1101,25013,62,7,171,12,0,57,8,45,0,0,14,59,78,0,0,0,139,235,76,40,44,134,42,17,0,3,85,132,63,44
1103,25013,914,672,1074,343,122,388,441,309,86,43,396,665,592,86,50,1108,1050,1398,381,231,384,477,360,77,30,506,478,733,392,71
1104,25013,3033,2795,4334,1225,453,1243,1170,1456,275,129,2138,2391,2436,495,196,3225,2959,5696,1385,959,1553,1301,1491,452,279,1768,1793,2764,658,361
1105,25013,1710,1710,2605,686,448,767,942,1226,271,89,1788,1550,1202,183,117,1673,1618,2870,527,390,655,1061,1256,243,244,1276,1461,1560,455,246
1106,25013,2279,1126,3475,986,837,171,106,221,0,0,409,230,314,136,83,2028,1333,4100,1196,982,148,220,217,46,78,495,329,374,204,61
1107,25013,1990,1663,2154,564,287,567,298,355,85,38,1160,1449,1533,282,198,2455,2250,3129,582,639,1130,762,371,146,56,1009,1071,1390,391,182
1108,25013,2845,2959,4338,1062,786,1213,643,1216,76,24,2083,1886,1872,213,162,2459,2915,5568,1038,865,950,1153,1427,153,206,1850,1980,1801,291,165
1109,25013,1697,4433,2995,1029,363,1709,1966,2191,632,436,2238,1341,1096,135,73,2057,3864,3809,862,772,1544,1542,2891,625,566,1423,1592,2020,361,148
1111,25013,183,785,499,344,54,178,123,272,66,0,80,14,60,16,0,214,166,867,78,125,167,143,447,69,92,127,50,178,21,8
1115,25013,62,7,171,12,0,57,8,45,0,0,14,59,78,0,0,0,139,235,76,40,44,134,42,17,0,3,85,132,63,44
1116,25013,418,227,691,276,123,0,0,0,0,0,41,67,75,12,56,396,228,840,290,144,0,0,0,0,0,83,32,96,68,28
1118,25013,1697,2429,2801,704,694,935,639,832,245,39,750,397,719,16,12,1510,2371,3511,928,1102,487,331,602,66,138,669,548,633,100,9
1119,25013,749,2139,2152,797,308,808,731,985,337,47,1056,404,473,28,19,1151,1616,2263,461,722,762,594,1232,243,217,704,661,950,112,62
1128,25013,926,959,1994,505,289,380,220,201,45,20,398,152,334,11,56,1193,790,2014,627,606,221,251,185,25,35,456,294,361,44,53
1129,25013,1236,2164,3156,854,443,863,797,943,415,48,811,572,722,0,47,1746,2147,3190,964,958,705,569,692,195,139,792,648,1052,133,89
1138,25013,63,165,216,26,1,139,49,132,0,0,160,62,186,18,50,81,254,279,49,0,0,110,95,0,0,312,272,260,0,0
1139,25013,229,349,75,0,0,147,493,175,21,69,139,246,120,0,8,134,305,229,10,0,128,46,350,58,86,120,112,127,49,18
1144,25013,62,7,171,12,0,57,8,45,0,0,14,59,78,0,0,0,139,235,76,40,44,134,42,17,0,3,85,132,63,44
1151,25013,780,602,899,274,95,319,271,325,35,1,293,433,463,101,7,516,665,1505,358,194,287,289,434,160,0,488,416,412,32,4
1152,25013,125,32,213,88,13,22,10,50,0,0,48,25,66,23,0,79,69,237,31,44,37,32,7,5,0,88,87,91,7,4
1199,25013,914,830,826,269,51,116,189,114,45,37,264,517,357,161,86,722,661,1042,237,144,149,184,263,115,55,362,316,519,111,90
1201,25003,3739,4464,10072,3140,1867,301,480,511,121,12,1036,495,738,8,14,3544,3986,10834,3341,2941,195,307,330,68,76,1219,883,910,60,37
1202,25003,102,316,662,126,75,14,94,87,9,0,153,28,41,0,0,83,270,542,156,197,0,27,9,0,18,137,12,67,0,0
1220,25003,598,777,1659,552,291,0,0,25,2,0,37,31,110,4,0,536,806,1495,503,509,0,38,0,1,0,115,27,45,0,0
1222,25003,152,277,689,308,197,0,1,0,0,0,35,6,15,15,0,199,298,536,373,157,0,0,0,0,0,17,12,0,31,0
1223,25003,752,789,2218,677,377,14,8,11,9,0,42,33,53,21,9,736,756,1915,717,403,0,2,0,5,0,68,13,80,21,22
1224,25003,285,207,576,277,129,0,0,2,0,0,0,0,0,0,0,335,92,776,249,82,0,0,0,0,6,12,15,0,0,0
1225,25003,498,565,1196,515,267,14,0,2,8,0,24,0,7,4,2,591,290,1371,544,191,15,0,0,0,6,34,45,73,24,0
1226,25003,1046,957,2681,816,558,0,0,24,0,0,92,38,215,0,0,986,756,2637,965,905,0,32,10,0,0,338,177,103,0,18
1227,25003,669,364,1398,413,209,0,0,0,0,0,22,22,9,0,0,518,287,1335,442,505,0,32,10,0,0,95,11,15,0,0
1229,25003,89,31,244,241,83,0,0,55,0,0,22,8,0,0,8,63,148,292,241,169,0,0,13,0,0,0,86,34,0,0
1230,25003,862,1119,2844,1068,809,61,30,15,0,0,207,88,177,23,0,1318,1230,2766,1396,941,33,14,33,0,3,111,111,206,65,11
1235,25003,408,715,1286,503,235,1,0,10,0,0,65,37,94,0,4,403,478,1356,530,261,4,0,0,0,0,129,28,53,13,22
1236,25003,693,567,1682,732,305,53,46,73,0,0,176,87,134,10,11,807,743,1848,965,646,22,14,58,1,3,99,124,234,25,2
1237,25003,417,413,1020,490,240,0,3,4,0,0,17,5,19,0,0,514,201,1286,489,190,0,0,51,0,6,45,29,36,6,2
1238,25003,1462,1315,3311,1385,1115,36,8,78,27,0,133,208,171,43,17,929,1432,3465,1647,1566,0,24,40,5,12,28,134,264,32,161
1240,25003,1000,907,1892,946,737,25,0,73,18,0,95,180,137,24,8,535,973,2236,1153,1192,0,22,40,0,12,8,133,190,18,146
1242,25003,911,876,1648,705,654,25,0,18,18,0,73,172,137,24,0,472,825,1944,912,1023,0,22,27,0,12,8,47,156,18,146
1243,25015,185,292,568,284,124,1,0,0,0,0,11,28,29,0,4,153,196,628,288,155,0,0,0,0,0,57,12,21,1,4
1244,25003,90,56,346,93,107,14,0,10,0,0,9,3,7,0,0,180,113,333,110,70,11,0,5,0,0,3,0,4,9,0
1245,25003,324,347,1035,327,422,14,0,15,9,0,19,4,22,2,3,416,393,1077,384,369,11,0,5,5,0,9,1,34,10,11
1247,25003,1738,2069,3866,1611,1048,32,105,90,0,2,330,452,350,62,6,1525,2262,4199,1465,1246,59,96,19,0,6,351,292,283,60,2
1253,25003,184,211,489,118,156,0,0,0,9,0,10,1,11,2,3,134,191,504,158,153,0,0,0,5,0,6,1,14,1,0
1254,25003,508,789,1296,722,535,31,20,38,18,0,92,38,120,26,3,386,529,1713,775,737,0,20,92,1,0,49,14,131,6,4
1255,25003,234,291,689,234,315,0,0,5,9,0,10,1,15,2,3,236,280,744,274,299,0,0,0,5,0,6,1,30,1,11
1256,25003,147,61,362,147,62,0,8,6,0,0,3,0,13,0,2,105,81,330,96,42,8,0,4,0,0,0,5,3,4,2
1257,25003,242,333,1035,401,304,14,1,10,0,0,44,9,22,15,0,379,411,869,483,227,11,0,5,0,0,20,12,4,40,0
1258,25003,107,212,392,162,138,0,0,0,0,0,26,0,34,0,0,171,175,375,165,125,0,0,0,0,0,0,61,4,0,0
1259,25003,90,56,346,93,107,14,0,10,0,0,9,3,7,0,0,180,113,333,110,70,11,0,5,0,0,3,0,4,9,0
1260,25003,676,335,1017,298,244,0,0,0,0,0,15,139,53,0,0,343,445,1015,469,428,0,2,3,0,12,0,47,79,18,146
1262,25003,765,366,1261,539,327,0,0,55,0,0,37,147,53,0,8,406,593,1307,710,597,0,2,16,0,12,0,133,113,18,146
1263,25003,89,31,244,241,83,0,0,55,0,0,22,8,0,0,8,63,148,292,241,169,0,0,13,0,0,0,86,34,0,0
1264,25003,50,80,200,116,159,0,0,5,0,0,0,0,4,0,0,102,89,240,116,146,0,0,0,0,0,0,0,16,0,11
1266,25003,337,285,857,505,235,6,17,73,0,0,65,8,51,2,11,312,363,941,498,328,0,0,30,1,0,8,147,56,0,2
1267,25003,800,1476,1700,781,524,22,101,45,0,0,155,249,117,16,12,927,1375,2091,1006,537,14,97,51,0,6,162,400,144,43,2
1270,25003,782,525,1790,531,231,0,0,4,0,0,72,26,53,0,0,609,406,1709,568,523,4,32,10,0,0,130,22,45,12,0
1301,25011,2502,2541,5718,2191,848,21,135,112,12,24,452,190,454,38,0,2075,2184,6077,2276,1456,121,34,77,0,30,349,257,457,39,40
1302,25011,188,121,423,187,16,0,30,59,0,0,28,0,38,0,0,75,257,362,148,120,12,0,0,0,14,39,8,136,0,0
1330,25011,921,1116,2909,1321,494,1,0,25,0,0,136,91,164,21,15,926,905,3229,1382,650,8,0,9,0,0,132,79,103,22,4
1331,25027,2200,1861,4811,1414,677,0,46,25,5,45,193,100,258,23,35,1996,2236,4803,1553,804,27,0,20,0,0,227,106,228,40,29
1337,25011,941,651,1491,582,294,0,0,32,6,24,37,36,66,0,0,583,532,1791,663,306,19,0,71,0,0,66,78,84,0,0
1338,25011,157,250,721,300,121,0,0,13,0,0,108,28,57,3,0,238,209,617,338,199,0,0,0,0,0,39,43,63,15,0
1339,25011,451,575,1438,702,405,1,17,13,0,0,136,69,104,14,4,578,478,1485,651,508,0,0,6,0,0,64,95,91,44,0
1340,25011,451,575,1438,702,405,1,17,13,0,0,136,69,104,14,4,578,478,1485,651,508,0,0,6,0,0,64,95,91,44,0
1341,25011,627,577,2019,637,235,0,26,0,0,0,74,36,90,39,11,497,467,1985,768,346,0,0,0,0,0,114,22,43,0,0
1342,25011,367,409,1259,268,99,0,26,0,0,0,65,8,32,23,0,298,282,1187,403,231,0,0,0,0,0,93,5,35,0,0
1343,25003,441,386,1079,549,346,1,25,6,0,0,31,41,60,11,6,445,350,1198,409,351,8,0,10,0,0,25,57,31,33,2
1344,25011,265,265,700,176,108,18,8,31,5,0,13,8,44,15,0,303,253,701,223,128,0,0,41,0,0,18,11,28,5,8
1346,25011,294,325,717,402,284,1,17,0,0,0,28,41,47,11,4,340,269,868,313,309,0,0,6,0,0,25,52,28,29,0
1347,25011,308,260,1073,250,86,7,0,12,0,0,55,36,44,0,0,366,405,1007,292,212,14,0,0,0,0,60,88,22,0,0
1349,25011,573,525,1773,426,194,25,8,43,5,0,68,44,88,15,0,669,658,1708,515,340,14,0,41,0,0,78,99,50,5,8
1350,25011,294,325,717,402,284,1,17,0,0,0,28,41,47,11,4,340,269,868,313,309,0,0,6,0,0,25,52,28,29,0
1351,25011,610,528,1989,546,252,7,7,19,0,0,140,116,132,33,10,656,721,1912,744,406,14,0,7,0,0,127,138,121,11,5
1354,25011,475,402,903,318,128,0,0,32,3,0,32,12,40,0,0,244,313,1024,263,141,0,0,0,0,0,40,32,38,0,0
1355,25011,567,533,1616,472,274,18,15,38,5,0,98,88,132,48,10,593,569,1606,675,322,0,0,48,0,0,85,61,127,16,13
1360,25011,519,456,1311,317,229,18,9,32,5,0,65,42,81,15,0,520,469,1315,389,240,0,0,41,0,0,44,19,90,40,8
1364,25011,1792,1812,4047,1357,684,18,50,45,5,0,346,139,163,53,45,1742,1797,4338,1690,741,39,0,48,0,0,213,197,192,44,44
1366,25027,366,415,944,351,170,0,39,14,5,45,18,10,35,23,0,315,566,966,354,218,0,0,0,0,0,10,26,56,18,2
1367,25011,441,386,1079,549,346,1,25,6,0,0,31,41,60,11,6,445,350,1198,409,351,8,0,10,0,0,25,57,31,33,2
1368,25027,615,444,1086,252,119,0,0,10,0,0,0,0,43,0,0,321,456,1069,259,168,0,0,20,0,0,80,26,57,0,4
1370,25011,1078,1152,3457,1339,640,1,43,13,0,0,210,105,194,53,15,1075,945,3470,1419,854,0,0,6,0,0,178,117,134,44,0
1373,25011,593,1140,2158,523,250,0,26,28,0,0,177,166,137,23,2,541,1002,2044,674,478,0,0,0,0,0,154,152,146,3,0
1375,25011,534,991,1972,505,237,7,0,40,0,0,167,194,149,0,2,609,1125,1864,563,459,14,0,0,0,0,121,235,133,3,0
1376,25011,659,613,1831,492,249,7,0,14,3,0,61,97,50,12,0,626,761,1775,502,405,14,2,0,0,0,163,152,61,9,7
1378,25011,265,265,700,176,108,18,8,31,5,0,13,8,44,15,0,303,253,701,223,128,0,0,41,0,0,18,11,28,5,8
1379,25011,265,265,700,176,108,18,8,31,5,0,13,8,44,15,0,303,253,701,223,128,0,0,41,0,0,18,11,28,5,8
1380,25011,265,265,700,176,108,18,8,31,5,0,13,8,44,15,0,303,253,701,223,128,0,0,41,0,0,18,11,28,5,8
1420,25027,4283,5406,10570,2609,1420,387,572,322,52,1,1600,1348,1872,111,54,4463,5436,9799,3060,1870,363,568,580,19,58,1626,1573,1565,142,76
1430,25027,1044,905,2626,820,370,21,104,190,24,2,142,180,248,0,0,1060,824,2353,657,275,0,29,32,0,0,177,69,97,25,43
1431,25017,484,819,1656,483,260,27,50,33,0,0,0,159,237,16,13,596,780,1532,371,308,0,58,39,0,0,49,155,262,11,0
1432,25017,2061,1401,3361,747,350,58,84,8,0,8,437,270,276,20,19,1260,1204,3419,766,640,0,57,26,0,0,377,215,579,8,32
1434,25027,899,1000,3238,744,419,205,274,514,36,58,232,380,575,17,12,809,714,2137,425,615,0,125,101,0,32,201,181,378,0,0
1436,25027,718,529,972,171,142,0,0,0,0,0,18,56,13,0,0,318,465,696,216,212,0,0,0,0,0,0,9,25,0,0
1438,25027,400,156,911,151,33,0,2,1,0,0,0,37,146,0,0,388,315,694,190,32,0,0,0,0,0,59,0,55,0,15
1440,25027,3823,3481,8315,2230,1117,83,151,278,49,15,552,578,618,0,0,3149,3497,7458,1926,1309,18,79,35,3,0,564,365,472,84,58
1450,25017,3070,1831,5169,1275,485,58,127,27,0,31,475,479,478,76,37,2178,1820,5147,1200,883,0,57,26,26,15,694,268,840,8,32
1451,25027,2059,1413,4613,1029,521,123,75,339,54,0,548,169,633,22,9,2043,1399,3807,913,478,74,104,178,0,0,397,363,640,132,33
1452,25027,1386,825,2149,461,181,31,7,20,1,0,77,40,105,0,16,981,745,1906,420,160,13,0,70,0,0,55,38,121,6,0
1453,25027,4328,5389,9863,3060,1524,425,466,871,68,73,2028,759,1804,97,62,4042,4232,10807,3109,2173,571,512,640,78,28,1470,1213,1438,170,149
1460,25017,2767,1665,5624,1313,601,24,49,107,18,0,715,323,1091,46,48,2578,2055,5257,1221,1042,74,32,107,0,15,913,400,1211,63,67
1462,25027,2696,2893,6751,1569,1066,227,363,504,24,136,768,871,1162,48,75,2649,2645,6257,1542,1303,357,245,243,7,47,294,477,851,69,55
1463,25017,2890,2017,5049,1378,670,11,20,139,0,0,345,489,381,35,43,2502,1963,5236,1432,614,18,9,67,0,15,581,297,572,49,0
1464,25017,1065,1104,2915,605,420,48,185,275,7,65,128,295,409,5,0,791,752,2358,463,447,0,0,30,0,32,35,45,161,0,7
1467,25027,365,251,883,271,103,0,0,0,0,0,156,20,8,0,0,519,147,828,241,63,0,0,0,0,0,22,89,94,16,0
1468,25027,1601,1171,3257,691,362,31,9,21,1,0,101,122,221,0,0,1294,1374,2663,726,421,13,0,24,0,0,112,30,165,6,15
1469,25017,855,894,1817,397,213,0,20,81,7,15,93,112,71,0,0,754,745,1852,600,153,14,0,14,0,0,184,111,135,0,7
1472,25017,974,293,883,149,177,0,0,0,0,0,94,83,105,20,7,325,293,892,238,119,0,0,18,0,0,145,58,152,0,0
1473,25027,1685,1988,4913,1354,887,79,129,222,11,2,144,337,479,16,5,1952,1808,4418,1539,663,13,78,87,0,0,190,249,375,31,43
1474,25017,1095,1171,2579,651,284,0,20,81,7,15,93,112,97,0,8,986,916,2625,791,248,14,0,22,0,0,209,130,161,11,7
1475,25027,1086,1015,1914,587,175,0,26,17,13,13,87,64,156,0,0,827,1068,1832,442,402,18,9,0,0,0,321,64,235,0,0
1501,25027,3208,2958,6229,1473,1033,249,257,591,15,0,705,415,576,76,15,2999,3280,7091,1669,1557,356,206,401,22,0,422,480,644,120,50
1503,25027,2007,1674,4115,1129,608,19,31,226,11,5,490,509,561,37,32,1879,1923,4532,1241,916,258,21,170,10,0,497,503,616,138,11
1504,25027,1291,1013,2646,423,240,98,10,105,8,0,288,154,199,0,0,981,1081,2690,692,752,131,4,81,0,0,245,128,168,0,0
1505,25027,1963,1055,3378,830,295,39,36,214,50,0,386,248,561,73,53,1553,1199,3703,896,706,156,59,133,25,0,361,316,589,112,8
1506,25027,909,690,1462,529,232,0,3,30,0,0,48,58,61,0,0,810,724,1658,529,277,0,0,6,0,0,87,30,126,0,36
1507,25027,4177,3813,9207,2072,928,84,138,56,17,26,688,351,291,55,37,4115,3872,9031,1705,1469,122,155,40,12,65,615,419,568,80,111
1508,25027,524,532,915,195,225,51,5,5,0,0,0,0,11,16,0,734,542,855,154,346,4,16,4,0,0,5,5,0,0,53
1509,25027,524,532,915,195,225,51,5,5,0,0,0,0,11,16,0,734,542,855,154,346,4,16,4,0,0,5,5,0,0,53
1510,25027,2906,3657,5856,1648,765,63,303,209,7,0,400,594,498,41,15,2628,2796,5743,1397,1148,73,44,118,8,0,441,377,650,180,16
1515,25027,125,219,413,159,74,16,0,0,0,0,15,9,0,18,0,144,128,429,113,112,0,7,0,3,0,33,2,21,0,0
1516,25027,1925,1712,3583,676,287,0,0,0,0,0,59,70,76,9,0,1560,1345,3932,522,597,0,14,14,0,0,248,100,113,11,138
1518,25027,698,557,1143,369,292,25,0,36,0,0,35,38,41,0,0,648,538,1242,481,260,0,0,7,0,0,78,20,115,2,0
1519,25027,1348,1064,3090,490,420,64,47,64,0,0,493,260,667,43,27,1216,1359,2541,627,375,48,41,109,13,0,448,386,651,19,83
1520,25027,2925,2602,5641,1205,718,208,432,344,35,20,604,388,620,28,39,2721,2329,5842,1266,1253,341,250,345,18,0,418,416,777,44,48
1521,25013,446,385,1057,258,115,8,0,8,4,0,47,26,8,7,10,482,301,927,319,106,0,0,3,0,0,30,10,13,17,0
1522,25027,1680,1091,2946,633,402,53,15,97,35,0,152,117,224,17,25,1705,950,3165,661,675,169,18,173,0,0,157,165,198,12,0
1523,25027,2635,2859,5857,1273,762,93,303,182,23,0,268,425,391,16,15,2581,1971,5466,1438,856,73,64,29,24,0,302,329,404,125,58
1524,25027,1555,1632,2885,643,475,142,216,111,0,20,108,89,301,11,14,1081,1707,3074,813,505,87,139,94,15,0,41,119,162,43,0
1525,25027,703,791,1386,428,79,23,1,0,0,0,154,30,166,0,0,771,445,1551,429,155,0,1,23,0,0,68,13,48,0,0
1526,25027,502,760,1181,255,170,6,26,38,6,0,7,54,110,0,0,594,680,1328,299,96,24,2,17,0,0,111,46,140,0,0
1527,25027,2380,2711,6313,1768,948,550,348,1010,50,28,803,918,792,98,11,2627,2872,6860,1914,1390,385,603,513,106,29,749,759,791,175,69
1529,25027,722,640,1540,203,192,74,0,58,0,0,57,42,55,0,0,563,480,1630,333,313,83,6,58,0,0,67,4,124,0,0
1531,25027,787,678,1887,615,325,0,4,5,8,2,99,57,40,9,0,800,726,1922,612,489,6,1,3,7,0,55,23,36,4,0
1532,25027,3041,2210,6155,1387,891,142,81,530,71,19,2304,1453,2841,156,137,2870,2448,6805,1816,1353,394,180,341,35,13,2423,1525,2482,216,70
1534,25027,2300,2785,5794,1479,694,134,127,156,13,0,751,155,635,0,0,3048,2225,5873,1857,786,92,72,256,0,0,522,287,650,8,30
1535,25027,1180,1172,3030,927,490,27,2,8,8,0,115,61,51,42,0,1208,1193,2961,877,779,25,18,0,16,0,83,24,74,5,0
1536,25027,1734,1470,3888,745,614,80,95,113,0,0,1406,856,1471,47,52,1433,1856,3461,1083,547,90,59,120,8,0,1275,777,1408,66,93
1537,25027,698,865,1560,229,117,13,23,28,15,0,201,37,31,0,0,745,868,1700,207,217,44,16,11,0,0,71,90,71,0,0
1538,25027,688,407,1361,343,141,28,0,0,0,0,0,90,14,0,0,417,415,1404,284,376,24,23,26,0,0,14,70,0,18,0
1540,25027,2258,2230,4908,1222,690,114,23,179,15,0,491,259,390,33,43,2485,2555,5543,1347,1309,129,56,82,0,0,253,273,392,44,0
1541,25027,256,259,713,286,141,0,9,0,0,0,65,20,38,0,0,316,175,783,215,84,0,9,0,0,0,60,22,51,0,0
1542,25027,1726,1812,3655,650,475,143,72,92,15,0,305,99,299,0,0,1564,2059,3878,814,552,131,74,59,0,0,92,152,205,11,0
1543,25027,1891,1399,2951,583,227,12,167,47,0,20,46,73,128,11,30,1046,1245,2765,484,343,0,81,92,15,0,109,74,122,32,0
1545,25027,4099,3496,7599,1985,1016,192,198,434,57,24,2217,1377,2604,257,141,3443,3810,8469,2077,1739,257,112,408,49,11,2465,1531,2692,247,140
1546,25027,338,184,521,97,13,24,0,28,0,0,126,40,159,58,13,263,331,632,142,104,0,0,0,0,0,178,131,82,30,13
1550,25027,1206,1177,3086,660,265,77,112,110,3,9,594,575,487,22,70,1410,1536,2891,603,643,155,198,82,5,30,480,408,444,151,154
1560,25027,1209,1461,2931,509,302,70,73,102,6,0,425,255,584,43,11,1174,1577,2798,666,238,48,43,84,13,0,478,306,599,18,4
1561,25027,789,1175,1674,210,354,36,263,111,0,0,85,166,114,6,0,394,539,1319,467,408,34,0,12,0,0,98,33,126,15,0
1562,25027,2292,1770,4831,1696,788,133,35,103,2,26,165,139,190,15,0,1708,1930,4996,1217,756,42,20,68,6,48,169,139,209,5,25
1564,25027,838,625,2036,676,409,96,0,106,16,0,44,98,102,0,0,1028,426,2279,956,461,91,20,99,16,0,40,148,134,36,42
1566,25027,1330,918,2516,809,391,25,3,44,0,0,147,58,80,0,0,1291,956,2732,873,528,0,8,22,0,0,185,40,247,2,36
1568,25027,1528,1182,3709,1009,503,1,158,99,0,0,660,148,482,35,11,1926,1113,3299,1177,418,68,75,179,5,0,393,262,566,0,22
1569,25027,2794,2860,5829,1180,719,28,0,13,0,0,312,203,328,9,0,2645,2389,6251,1143,1359,30,43,56,0,0,469,350,318,29,138
