zip,fips,county,state,state_name
02126,25025,Suffolk County,MA,Massachusetts
02127,25025,Suffolk County,MA,Massachusetts
02128,25025,Suffolk County,MA,Massachusetts
02129,25025,Suffolk County,MA,Massachusetts
02130,25025,Suffolk County,MA,Massachusetts
02131,25025,Suffolk County,MA,Massachusetts
02132,25025,Suffolk County,MA,Massachusetts
02133,25025,Suffolk County,MA,Massachusetts
02134,25025,Suffolk County,MA,Massachusetts
02135,25025,Suffolk County,MA,Massachusetts
02136,25025,Suffolk County,MA,Massachusetts
02137,25025,Suffolk County,MA,Massachusetts
02138,25017,Middlesex County,MA,Massachusetts
02139,25017,Middlesex County,MA,Massachusetts
02140,25017,Middlesex County,MA,Massachusetts
02141,25017,Middlesex County,MA,Massachusetts
02142,25017,Middlesex County,MA,Massachusetts
02143,25017,Middlesex County,MA,Massachusetts
02144,25017,Middlesex County,MA,Massachusetts
02145,25017,Middlesex County,MA,Massachusetts
02148,25017,Middlesex County,MA,Massachusetts
02149,25017,Middlesex County,MA,Massachusetts
02150,25025,Suffolk County,MA,Massachusetts
02151,25025,Suffolk County,MA,Massachusetts
02152,25025,Suffolk County,MA,Massachusetts
02155,25017,Middlesex County,MA,Massachusetts
02163,25025,Suffolk County,MA,Massachusetts
02169,25021,Norfolk County,MA,Massachusetts
02170,25021,Norfolk County,MA,Massachusetts
02171,25021,Norfolk County,MA,Massachusetts
02176,25017,Middlesex County,MA,Massachusetts
02180,25017,Middlesex County,MA,Massachusetts
02184,25021,Norfolk County,MA,Massachusetts
02185,25021,Norfolk County,MA,Massachusetts
02186,25021,Norfolk County,MA,Massachusetts
02188,25021,Norfolk County,MA,Massachusetts
02189,25021,Norfolk County,MA,Massachusetts
02190,25021,Norfolk County,MA,Massachusetts
02191,25021,Norfolk County,MA,Massachusetts
02196,25025,Suffolk County,MA,Massachusetts
02199,25025,Suffolk County,MA,Massachusetts
02201,25025,Suffolk County,MA,Massachusetts
02203,25025,Suffolk County,MA,Massachusetts
02205,25025,Suffolk County,MA,Massachusetts
02210,25025,Suffolk County,MA,Massachusetts
02215,25025,Suffolk County,MA,Massachusetts
02217,25025,Suffolk County,MA,Massachusetts
02222,25025,Suffolk County,MA,Massachusetts
02238,25017,Middlesex County,MA,Massachusetts
02269,25021,Norfolk County,MA,Massachusetts
02301,25023,Plymouth County,MA,Massachusetts
02302,25023,Plymouth County,MA,Massachusetts
02303,25023,Plymouth County,MA,Massachusetts
02304,25023,Plymouth County,MA,Massachusetts
02305,25023,Plymouth County,MA,Massachusetts
02322,25021,Norfolk County,MA,Massachusetts
02324,25023,Plymouth County,MA,Massachusetts
02325,25023,Plymouth County,MA,Massachusetts
02327,25023,Plymouth County,MA,Massachusetts
02330,25023,Plymouth County,MA,Massachusetts
02331,25023,Plymouth County,MA,Massachusetts
02332,25023,Plymouth County,MA,Massachusetts
02333,25023,Plymouth County,MA,Massachusetts
02334,25005,Bristol County,MA,Massachusetts
02337,25023,Plymouth County,MA,Massachusetts
02338,25023,Plymouth County,MA,Massachusetts
02339,25023,Plymouth County,MA,Massachusetts
02341,25023,Plymouth County,MA,Massachusetts
02343,25021,Norfolk County,MA,Massachusetts
02344,25023,Plymouth County,MA,Massachusetts
02345,25023,Plymouth County,MA,Massachusetts
02346,25023,Plymouth County,MA,Massachusetts
02347,25023,Plymouth County,MA,Massachusetts
02348,25023,Plymouth County,MA,Massachusetts
02349,25023,Plymouth County,MA,Massachusetts
02350,25023,Plymouth County,MA,Massachusetts
02351,25023,Plymouth County,MA,Massachusetts
02355,25023,Plymouth County,MA,Massachusetts
02356,25005,Bristol County,MA,Massachusetts
02357,25005,Bristol County,MA,Massachusetts
02358,25023,Plymouth County,MA,Massachusetts
02359,25023,Plymouth County,MA,Massachusetts
02360,25023,Plymouth County,MA,Massachusetts
02361,25023,Plymouth County,MA,Massachusetts
02362,25023,Plymouth County,MA,Massachusetts
02364,25023,Plymouth County,MA,Massachusetts
02366,25023,Plymouth County,MA,Massachusetts
02367,25023,Plymouth County,MA,Massachusetts
02368,25021,Norfolk County,MA,Massachusetts
02370,25023,Plymouth County,MA,Massachusetts
02375,25005,Bristol County,MA,Massachusetts
02379,25023,Plymouth County,MA,Massachusetts
02381,25023,Plymouth County,MA,Massachusetts
02382,25023,Plymouth County,MA,Massachusetts
02420,25017,Middlesex County,MA,Massachusetts
02421,25017,Middlesex County,MA,Massachusetts
02445,25021,Norfolk County,MA,Massachusetts
02446,25021,Norfolk County,MA,Massachusetts
02447,25021,Norfolk County,MA,Massachusetts
02451,25017,Middlesex County,MA,Massachusetts
02452,25017,Middlesex County,MA,Massachusetts
02453,25017,Middlesex County,MA,Massachusetts
02454,25017,Middlesex County,MA,Massachusetts
02455,25017,Middlesex County,MA,Massachusetts
02458,25017,Middlesex County,MA,Massachusetts
02459,25017,Middlesex County,MA,Massachusetts
02460,25017,Middlesex County,MA,Massachusetts
02461,25017,Middlesex County,MA,Massachusetts
02462,25017,Middlesex County,MA,Massachusetts
02464,25017,Middlesex County,MA,Massachusetts
02465,25017,Middlesex County,MA,Massachusetts
02466,25017,Middlesex County,MA,Massachusetts
02467,25017,Middlesex County,MA,Massachusetts
02468,25017,Middlesex County,MA,Massachusetts
02471,25017,Middlesex County,MA,Massachusetts
02472,25017,Middlesex County,MA,Massachusetts
02474,25017,Middlesex County,MA,Massachusetts
02476,25017,Middlesex County,MA,Massachusetts
02477,25017,Middlesex County,MA,Massachusetts
02478,25017,Middlesex County,MA,Massachusetts
02481,25021,Norfolk County,MA,Massachusetts
02482,25021,Norfolk County,MA,Massachusetts
02492,25021,Norfolk County,MA,Massachusetts
02493,25017,Middlesex County,MA,Massachusetts
02494,25021,Norfolk County,MA,Massachusetts
02532,25001,Barnstable County,MA,Massachusetts
02534,25001,Barnstable County,MA,Massachusetts
02535,25007,Dukes County,MA,Massachusetts
02536,25001,Barnstable County,MA,Massachusetts
02537,25001,Barnstable County,MA,Massachusetts
02538,25023,Plymouth County,MA,Massachusetts
02539,25007,Dukes County,MA,Massachusetts
02540,25001,Barnstable County,MA,Massachusetts
02541,25001,Barnstable County,MA,Massachusetts
02542,25001,Barnstable County,MA,Massachusetts
02543,25001,Barnstable County,MA,Massachusetts
02552,25007,Dukes County,MA,Massachusetts
02553,25001,Barnstable County,MA,Massachusetts
02554,25019,Nantucket County,MA,Massachusetts
02556,25001,Barnstable County,MA,Massachusetts
02557,25007,Dukes County,MA,Massachusetts
02558,25023,Plymouth County,MA,Massachusetts
02559,25001,Barnstable County,MA,Massachusetts
02561,25001,Barnstable County,MA,Massachusetts
02562,25001,Barnstable County,MA,Massachusetts
02563,25001,Barnstable County,MA,Massachusetts
02564,25019,Nantucket County,MA,Massachusetts
02568,25007,Dukes County,MA,Massachusetts
02571,25023,Plymouth County,MA,Massachusetts
02574,25001,Barnstable County,MA,Massachusetts
02575,25007,Dukes County,MA,Massachusetts
02576,25023,Plymouth County,MA,Massachusetts
02584,25019,Nantucket County,MA,Massachusetts
02601,25001,Barnstable County,MA,Massachusetts
02630,25001,Barnstable County,MA,Massachusetts
02631,25001,Barnstable County,MA,Massachusetts
02632,25001,Barnstable County,MA,Massachusetts
02633,25001,Barnstable County,MA,Massachusetts
02634,25001,Barnstable County,MA,Massachusetts
02635,25001,Barnstable County,MA,Massachusetts
02637,25001,Barnstable County,MA,Massachusetts
02638,25001,Barnstable County,MA,Massachusetts
02639,25001,Barnstable County,MA,Massachusetts
02641,25001,Barnstable County,MA,Massachusetts
02642,25001,Barnstable County,MA,Massachusetts
02643,25001,Barnstable County,MA,Massachusetts
02644,25001,Barnstable County,MA,Massachusetts
02645,25001,Barnstable County,MA,Massachusetts
02646,25001,Barnstable County,MA,Massachusetts
02647,25001,Barnstable County,MA,Massachusetts
02648,25001,Barnstable County,MA,Massachusetts
02649,25001,Barnstable County,MA,Massachusetts
02650,25001,Barnstable County,MA,Massachusetts
02651,25001,Barnstable County,MA,Massachusetts
02652,25001,Barnstable County,MA,Massachusetts
02653,25001,Barnstable County,MA,Massachusetts
02655,25001,Barnstable County,MA,Massachusetts
02657,25001,Barnstable County,MA,Massachusetts
02659,25001,Barnstable County,MA,Massachusetts
02660,25001,Barnstable County,MA,Massachusetts
02661,25001,Barnstable County,MA,Massachusetts
02662,25001,Barnstable County,MA,Massachusetts
02663,25001,Barnstable County,MA,Massachusetts
02664,25001,Barnstable County,MA,Massachusetts
02666,25001,Barnstable County,MA,Massachusetts
02667,25001,Barnstable County,MA,Massachusetts
02668,25001,Barnstable County,MA,Massachusetts
02669,25001,Barnstable County,MA,Massachusetts
02670,25001,Barnstable County,MA,Massachusetts
02671,25001,Barnstable County,MA,Massachusetts
02672,25001,Barnstable County,MA,Massachusetts
02673,25001,Barnstable County,MA,Massachusetts
02675,25001,Barnstable County,MA,Massachusetts
02702,25005,Bristol County,MA,Massachusetts
02703,25005,Bristol County,MA,Massachusetts
02712,25005,Bristol County,MA,Massachusetts
02713,25007,Dukes County,MA,Massachusetts
02715,25005,Bristol County,MA,Massachusetts
02717,25005,Bristol County,MA,Massachusetts
02718,25005,Bristol County,MA,Massachusetts
02719,25005,Bristol County,MA,Massachusetts
02720,25005,Bristol County,MA,Massachusetts
02721,25005,Bristol County,MA,Massachusetts
02722,25005,Bristol County,MA,Massachusetts
02723,25005,Bristol County,MA,Massachusetts
02724,25005,Bristol County,MA,Massachusetts
02725,25005,Bristol County,MA,Massachusetts
02726,25005,Bristol County,MA,Massachusetts
02738,25023,Plymouth County,MA,Massachusetts
02739,25023,Plymouth County,MA,Massachusetts
02740,25005,Bristol County,MA,Massachusetts
02741,25005,Bristol County,MA,Massachusetts
02742,25005,Bristol County,MA,Massachusetts
02743,25005,Bristol County,MA,Massachusetts
02744,25005,Bristol County,MA,Massachusetts
02745,25005,Bristol County,MA,Massachusetts
02746,25005,Bristol County,MA,Massachusetts
02747,25005,Bristol County,MA,Massachusetts
02748,25005,Bristol County,MA,Massachusetts
02760,25005,Bristol County,MA,Massachusetts
02761,25005,Bristol County,MA,Massachusetts
02762,25021,Norfolk County,MA,Massachusetts
02763,25005,Bristol County,MA,Massachusetts
02764,25005,Bristol County,MA,Massachusetts
02766,25005,Bristol County,MA,Massachusetts
02767,25005,Bristol County,MA,Massachusetts
02768,25005,Bristol County,MA,Massachusetts
02769,25005,Bristol County,MA,Massachusetts
02770,25023,Plymouth County,MA,Massachusetts
02771,25005,Bristol County,MA,Massachusetts
02777,25005,Bristol County,MA,Massachusetts
02779,25005,Bristol County,MA,Massachusetts
02780,25005,Bristol County,MA,Massachusetts
02790,25005,Bristol County,MA,Massachusetts
02791,25005,Bristol County,MA,Massachusetts
02801,44005,Newport County,RI,Rhode Island
02802,44007,Providence County,RI,Rhode Island
02804,44009,Washington County,RI,Rhode Island
02806,44001,Bristol County,RI,Rhode Island
02807,44009,Washington County,RI,Rhode Island
02808,44009,Washington County,RI,Rhode Island
02809,44001,Bristol County,RI,Rhode Island
02812,44009,Washington County,RI,Rhode Island
02813,44009,Washington County,RI,Rhode Island
02814,44007,Providence County,RI,Rhode Island
02815,44007,Providence County,RI,Rhode Island
02816,44003,Kent County,RI,Rhode Island
02817,44003,Kent County,RI,Rhode Island
02818,44003,Kent County,RI,Rhode Island
02822,44009,Washington County,RI,Rhode Island
02823,44007,Providence County,RI,Rhode Island
02824,44007,Providence County,RI,Rhode Island
02825,44007,Providence County,RI,Rhode Island
02826,44007,Providence County,RI,Rhode Island
02827,44003,Kent County,RI,Rhode Island
02828,44007,Providence County,RI,Rhode Island
02829,44007,Providence County,RI,Rhode Island
02830,44007,Providence County,RI,Rhode Island
02831,44007,Providence County,RI,Rhode Island
02832,44009,Washington County,RI,Rhode Island
02833,44009,Washington County,RI,Rhode Island
02835,44005,Newport County,RI,Rhode Island
02836,44009,Washington County,RI,Rhode Island
02837,44005,Newport County,RI,Rhode Island
02838,44007,Providence County,RI,Rhode Island
02839,44007,Providence County,RI,Rhode Island
02840,44005,Newport County,RI,Rhode Island
02841,44005,Newport County,RI,Rhode Island
02842,44005,Newport County,RI,Rhode Island
02852,44009,Washington County,RI,Rhode Island
02857,44007,Providence County,RI,Rhode Island
02858,44007,Providence County,RI,Rhode Island
02859,44007,Providence County,RI,Rhode Island
02860,44007,Providence County,RI,Rhode Island
02861,44007,Providence County,RI,Rhode Island
02862,44007,Providence County,RI,Rhode Island
02863,44007,Providence County,RI,Rhode Island
02864,44007,Providence County,RI,Rhode Island
02865,44007,Providence County,RI,Rhode Island
02871,44005,Newport County,RI,Rhode Island
02872,44005,Newport County,RI,Rhode Island
02873,44009,Washington County,RI,Rhode Island
02874,44009,Washington County,RI,Rhode Island
02875,44009,Washington County,RI,Rhode Island
02876,44007,Providence County,RI,Rhode Island
02877,44009,Washington County,RI,Rhode Island
02878,44005,Newport County,RI,Rhode Island
02879,44009,Washington County,RI,Rhode Island
02880,44009,Washington County,RI,Rhode Island
02881,44009,Washington County,RI,Rhode Island
02882,44009,Washington County,RI,Rhode Island
02883,44009,Washington County,RI,Rhode Island
02885,44001,Bristol County,RI,Rhode Island
02886,44003,Kent County,RI,Rhode Island
02887,44003,Kent County,RI,Rhode Island
02888,44003,Kent County,RI,Rhode Island
02889,44003,Kent County,RI,Rhode Island
02891,44009,Washington County,RI,Rhode Island
02892,44009,Washington County,RI,Rhode Island
02893,44003,Kent County,RI,Rhode Island
02894,44009,Washington County,RI,Rhode Island
02895,44007,Providence County,RI,Rhode Island
02896,44007,Providence County,RI,Rhode Island
02898,44009,Washington County,RI,Rhode Island
02901,44007,Providence County,RI,Rhode Island
02902,44007,Providence County,RI,Rhode Island
02903,44007,Providence County,RI,Rhode Island
02904,44007,Providence County,RI,Rhode Island
02905,44007,Providence County,RI,Rhode Island
02906,44007,Providence County,RI,Rhode Island
02907,44007,Providence County,RI,Rhode Island
02908,44007,Providence County,RI,Rhode Island
02909,44007,Providence County,RI,Rhode Island
02910,44007,Providence County,RI,Rhode Island
02911,44007,Providence County,RI,Rhode Island
02912,44007,Providence County,RI,Rhode Island
02914,44007,Providence County,RI,Rhode Island
02915,44007,Providence County,RI,Rhode Island
02916,44007,Providence County,RI,Rhode Island
02917,44007,Providence County,RI,Rhode Island
02918,44007,Providence County,RI,Rhode Island
02919,44007,Providence County,RI,Rhode Island
02920,44007,Providence County,RI,Rhode Island
02921,44007,Providence County,RI,Rhode Island
02940,44007,Providence County,RI,Rhode Island
03031,33011,Hillsborough County,NH,New Hampshire
03032,33015,Rockingham County,NH,New Hampshire
03033,33011,Hillsborough County,NH,New Hampshire
03034,33015,Rockingham County,NH,New Hampshire
03036,33015,Rockingham County,NH,New Hampshire
03037,33015,Rockingham County,NH,New Hampshire
03038,33015,Rockingham County,NH,New Hampshire
03041,33015,Rockingham County,NH,New Hampshire
03042,33015,Rockingham County,NH,New Hampshire
03043,33011,Hillsborough County,NH,New Hampshire
03044,33015,Rockingham County,NH,New Hampshire
03045,33011,Hillsborough County,NH,New Hampshire
03046,33013,Merrimack County,NH,New Hampshire
03047,33011,Hillsborough County,NH,New Hampshire
03048,33011,Hillsborough County,NH,New Hampshire
03049,33011,Hillsborough County,NH,New Hampshire
03051,33011,Hillsborough County,NH,New Hampshire
03052,33011,Hillsborough County,NH,New Hampshire
03053,33015,Rockingham County,NH,New Hampshire
03054,33011,Hillsborough County,NH,New Hampshire
03055,33011,Hillsborough County,NH,New Hampshire
03057,33011,Hillsborough County,NH,New Hampshire
03060,33011,Hillsborough County,NH,New Hampshire
03061,33011,Hillsborough County,NH,New Hampshire
03062,33011,Hillsborough County,NH,New Hampshire
03063,33011,Hillsborough County,NH,New Hampshire
03064,33011,Hillsborough County,NH,New Hampshire
03070,33011,Hillsborough County,NH,New Hampshire
03071,33011,Hillsborough County,NH,New Hampshire
03073,33015,Rockingham County,NH,New Hampshire
03076,33011,Hillsborough County,NH,New Hampshire
03077,33015,Rockingham County,NH,New Hampshire
03079,33015,Rockingham County,NH,New Hampshire
03082,33011,Hillsborough County,NH,New Hampshire
03084,33011,Hillsborough County,NH,New Hampshire
03086,33011,Hillsborough County,NH,New Hampshire
03087,33015,Rockingham County,NH,New Hampshire
03101,33011,Hillsborough County,NH,New Hampshire
03102,33011,Hillsborough County,NH,New Hampshire
03103,33011,Hillsborough County,NH,New Hampshire
03104,33011,Hillsborough County,NH,New Hampshire
03105,33011,Hillsborough County,NH,New Hampshire
03106,33013,Merrimack County,NH,New Hampshire
03108,33011,Hillsborough County,NH,New Hampshire
03109,33011,Hillsborough County,NH,New Hampshire
03110,33011,Hillsborough County,NH,New Hampshire
03111,33011,Hillsborough County,NH,New Hampshire
03215,33009,Grafton County,NH,New Hampshire
03216,33013,Merrimack County,NH,New Hampshire
03217,33009,Grafton County,NH,New Hampshire
03218,33001,Belknap County,NH,New Hampshire
03220,33001,Belknap County,NH,New Hampshire
03221,33013,Merrimack County,NH,New Hampshire
03222,33009,Grafton County,NH,New Hampshire
03223,33009,Grafton County,NH,New Hampshire
03224,33013,Merrimack County,NH,New Hampshire
03225,33001,Belknap County,NH,New Hampshire
03226,33001,Belknap County,NH,New Hampshire
03227,33003,Carroll County,NH,New Hampshire
03229,33013,Merrimack County,NH,New Hampshire
03230,33013,Merrimack County,NH,New Hampshire
03231,33013,Merrimack County,NH,New Hampshire
03233,33013,Merrimack County,NH,New Hampshire
03234,33013,Merrimack County,NH,New Hampshire
03235,33013,Merrimack County,NH,New Hampshire
03237,33001,Belknap County,NH,New Hampshire
03238,33009,Grafton County,NH,New Hampshire
03240,33009,Grafton County,NH,New Hampshire
03241,33009,Grafton County,NH,New Hampshire
03242,33013,Merrimack County,NH,New Hampshire
03243,33009,Grafton County,NH,New Hampshire
03244,33011,Hillsborough County,NH,New Hampshire
03245,33009,Grafton County,NH,New Hampshire
03246,33001,Belknap County,NH,New Hampshire
03249,33001,Belknap County,NH,New Hampshire
03251,33009,Grafton County,NH,New Hampshire
03252,33001,Belknap County,NH,New Hampshire
03253,33001,Belknap County,NH,New Hampshire
